"SiteID","CouncilSiteID","LawaSiteID","Macro","Region","Agency","SWQLanduse","SWQAltitude","Lat","Long"
"Styx River at Main North Road","STYX03","CCC-00030",FALSE,"canterbury","ecan","urban","lowland",-43.4689725120054,172.617439572524
"Kaputone Creek at Blakes Road","STYX04","CCC-00031",FALSE,"canterbury","ecan","rural","lowland",-43.4617268213067,172.633980776857
"Kaputone Creek at Belfast Rd","STYX05","CCC-00032",FALSE,"canterbury","ecan","rural","lowland",-43.4596621439944,172.656159701242
"Styx River at Marshland Road Bridge","STYX06","CCC-00033",FALSE,"canterbury","ecan","urban","lowland",-43.4640694167338,172.658161372718
"Styx River at Richards Bridge","STYX07","CCC-00034",FALSE,"canterbury","ecan","rural","lowland",-43.4473682406571,172.678242764415
"Styx River at Harbour Road Bridge","STYX08","CCC-00035",FALSE,"canterbury","ecan","rural","lowland",-43.4014011517447,172.691113348629
"Sutton Stream at SH87","Sutton at SH87","NRWQN-00028",FALSE,"otago","niwa","rural","upland",-45.5961992149771,170.094137224024
"1932","Taharua Stream at Henrys Bridge","HBRC-00073",FALSE,"hawkes bay","hbrc","rural","upland",-39.0006405360206,176.280758773115
"1948","Taharua Stream at Red Hut Mohaka Confl","HBRC-00069",FALSE,"hawkes bay","hbrc","rural","upland",-39.0741266762876,176.302240766045
"1194","Taharua Stream at Wairango Rd","HBRC-00056",FALSE,"hawkes bay","hbrc","rural","upland",-38.9152131632541,176.275345016549
"1195","Taharua Stream at Wrights Twin Culvert","HBRC-00055",FALSE,"hawkes bay","hbrc","rural","upland",-38.9478651481365,176.285126300938
"Taieri River at Allanton Bridge","Taieri at Allanton Bridge","ORC-00070",FALSE,"otago","orc","rural","lowland",-45.91094976,170.26241336
"Taieri River at Linnburn Runs Road","Taieri at Linnburn Runs Road","ORC-00074",FALSE,"otago","orc","rural","upland",-45.4835422,169.81390371
"Taieri River at Outram","Taieri at Outram","NRWQN-00026",FALSE,"otago","niwa","rural","lowland",-45.846428280037,170.243938457681
"Taieri River at Stonehenge","Taieri at Stonehenge","ORC-00071",FALSE,"otago","orc","rural","upland",-45.32616959,169.95433519
"Taieri River at Sutton","Taieri at Sutton","ORC-00154",FALSE,"otago","orc","rural","upland",-45.56852041,170.14036832
"Taieri River at Tiroiti","Taieri at Tiroiti","NRWQN-00029",FALSE,"otago","niwa","rural","upland",-45.2565378833938,170.272845482873
"Taieri River at Waipiata","Taieri at Waipiata","ORC-00156",FALSE,"otago","orc","rural","upland",-45.19673042,170.15322202
"1201","Taipo Stream at Church Road","HBRC-00063",FALSE,"hawkes bay","hbrc","rural","lowland",-39.5137518272885,176.849584888511
"Tamaki at Stephensons","Tamaki at Stephensons","HRC-00048",FALSE,"horizons","hrc","rural","upland",-40.24535,176.06491
"Tamaki at Tamaki Reserve","Tamaki at Tamaki Reserve","HRC-00049",FALSE,"horizons","hrc","forest","upland",-40.12272,176.03354
"Tarawera","Tarawera at Lake outlet","EBOP-00223",FALSE,"bay of plenty","niwa","forest","upland",-38.1819481802025,176.502382852878
"Taruheru River at Tuckers Rd Bridge","Taruheru River at Tuckers Rd Bridge","GDC-00016",FALSE,"gisborne","gdc","rural","lowland",-38.63415353,177.96817629
"Taueru River at Gladstone","Taueru River at Gladstone","GW-00037",FALSE,"wellington","gwrc","rural","lowland",-41.06304782,175.66761699
"Tauherenikau River at Websters","Tauherenikau River at Websters","GW-00055",FALSE,"wellington","gwrc","forest","lowland",-41.16791526,175.34926521
"1237","Taurekaitai Stream at Wallingford","HBRC-00036",FALSE,"hawkes bay","hbrc","rural","lowland",-40.2066302691437,176.591121331764
"Taylor River at Rail Bridge","Taylor River at Rail Bridge","MDC-00026",FALSE,"marlborough","mdc","rural","lowland",-41.51209271,173.96045758
"Te Arai River at Pykes Weir","Te Arai River at Pykes Weir","GDC-00017",FALSE,"gisborne","gdc","rural","lowland",-38.7594811,177.81765186
"1274","Te Ngarue Stream D/S Kotomangengi","LAWA-101799",FALSE,"hawkes bay","hbrc","rural","lowland",-39.3256738392748,176.907252948668
"Teal at 1.9km","Teal at 1.9km","NCC-00032",FALSE,"nelson","ncc","forest","lowland",-41.24010444,173.40098724
"Tiraumea at Ngaturi","Tiraumea at Ngaturi","HRC-00050",FALSE,"horizons","hrc","rural","lowland",-40.4671099999999,175.92279
"Tiraumea u/s Manawatu Confluence","Tiraumea u/s Manawatu Confluence","HRC-00051",FALSE,"horizons","hrc","rural","lowland",-40.38868,175.88875
"Todds at SH6","Todds at SH6","NCC-00021",FALSE,"nelson","ncc","rural","lowland",-41.21402686,173.33620841
"Tokiahuru at Junction","Tokiahuru at Junction","HRC-00053",FALSE,"horizons","hrc","forest","upland",-39.4961999999999,175.45767
"Tokomairiro River at West Branch Br","Tokomairiro at West Branch Bridge","ORC-00159",FALSE,"otago","orc","rural","lowland",-46.08198102,169.85232574
"Tokomaru River at Horseshoe bend","Tokomaru River at Horseshoe bend","HRC-00054",FALSE,"horizons","hrc","forest","lowland",-40.48729,175.52598
"Tongariro @ Turangi","Tongariro at Turangi","NRWQN-00038",FALSE,"waikato","niwa","forest","upland",-38.9945094602719,175.813115155211
"Trotters Creek at Mathesons","Trotters Creek at Mathesons","ORC-00079",FALSE,"otago","orc","rural","lowland",-45.39218711,170.8387501
"Tuamarina River at State Highway One","Tuamarina River at State Highway One","MDC-00025",FALSE,"marlborough","mdc","rural","lowland",-41.43823364,173.96463451
"1349","Tukipo River at State Highway 50","HBRC-00009",FALSE,"hawkes bay","hbrc","rural","upland",-39.9658908401686,176.334202998987
"1373","Tukituki River at Ashcott Bridge S.H. 50","HBRC-00039",FALSE,"hawkes bay","hbrc","rural","upland",-39.9352709837036,176.35076124642
"1374","Tukituki River at Black Bridge","HBRC-00007",FALSE,"hawkes bay","hbrc","rural","lowland",-39.6045571631162,176.931971244572
"1382","Tukituki River at Red Bridge","HBRC-00043",FALSE,"hawkes bay","hbrc","rural","lowland",-39.7154664130706,176.92789556721
"1397","Tukituki River at Tamumu Br.","HBRC-00088",FALSE,"hawkes bay","hbrc","rural","upland",-39.9623313952071,176.682308013424
"1404","Tukituki River at Waipukurau","HBRC-00087",FALSE,"hawkes bay","hbrc","rural","lowland",-39.9887542474307,176.55835024005
"Turakina at ONeills Bridge","Turakina at ONeills Bridge","HRC-00055",FALSE,"horizons","hrc","rural","lowland",-40.02572,175.23333
"Turanganui River at Gladstone Rd Bridge","Turanganui River at Gladstone Rd Bridge","GDC-00033",FALSE,"gisborne","gdc","urban","lowland",-38.66849384,178.02855565
"Turitea at No1 Dairy","Turitea at No1 Dairy","HRC-00353",FALSE,"horizons","hrc","rural","lowland",-40.38548,175.60685
"1424","Tutaekuri River at Brookfields Bridge","HBRC-00005",FALSE,"hawkes bay","hbrc","rural","lowland",-39.5685281568473,176.881040376654
"1429","Tutaekuri River at Lawrence Hut","HBRC-00017",FALSE,"hawkes bay","hbrc","forest","upland",-39.3709401621232,176.439000193844
"1441","Tutaekuri River U/S Mangaone","HBRC-00077",FALSE,"hawkes bay","hbrc","rural","lowland",-39.4849038581011,176.699848200242
"1447","Tutaekuri Waimate Stm at Chesterhope","HBRC-00044",FALSE,"hawkes bay","hbrc","rural","lowland",-39.5970909557783,176.863012209108
"Tutaenui Stream at d/s Marton STP","Tutaenui Stream at d/s Marton STP","LAWA-101959",FALSE,"horizons","hrc","rural","lowland",-40.10638325,175.3885447
"Tutaenui Stream at u/s Marton STP","Tutaenui Stream at u/s Marton STP","HRC-00085",FALSE,"horizons","hrc","rural","lowland",-40.10551,175.38734
"Unnamed Ck @ Adamson Rd Whataroa","Unnamed Ck @ Adamson Rd Whataroa","WCRC-00025",FALSE,"west coast","wcrc","forest","lowland",-43.173443,170.37734367
"Unnamed Trib of Waipu at d/s Ratana STP","Unnamed Trib of Waipu at ds Ratana STP","LAWA-101960",FALSE,"horizons","hrc","rural","lowland",-40.0398577199999,175.1677423
"Unnamed Trib of Waipu at us Ratana STP","Unnamed Trib of Waipu at us Ratana STP","HRC-00087",FALSE,"horizons","hrc","rural","lowland",-40.04013,175.16846
"7506","Vaughn Stream @ Lower Weir","ARC-00024",FALSE,"auckland","ac","rural","lowland",-36.68437,174.73955
"Vickers Ck @ Whataroa N Base","Vickers Ck @ Whataroa N Base","WCRC-00026",FALSE,"west coast","wcrc","rural","lowland",-43.18302616,170.38296238
"Waianakarua River at Browns","Waianakarua at Browns","ORC-00081",FALSE,"otago","orc","rural","lowland",-45.25300894,170.84127241
"Waiapu River at Rotokautuku Br (SH35)","Waiapu River at Rotokautuku Br (SH35)","GDC-00018",FALSE,"gisborne","gdc","rural","lowland",-37.8944444,178.29512263
"Waiareka Creek at Taipo Road","Waiareka Creek at Taipo Road","ORC-00082",FALSE,"otago","orc","rural","lowland",-45.15381604,170.88191613
"1489","Waiarua at S.H.5","HBRC-00028",FALSE,"hawkes bay","hbrc","forest","upland",-38.9444047606241,176.50803372774
"1500","Waiau River at Otoi","HBRC-00081",FALSE,"hawkes bay","hbrc","rural","lowland",-38.9479137570574,177.061617635699
"Waihirere Str at Domain","Waihirere Str at Domain","LAWA-100333",FALSE,"gisborne","gdc","forest","lowland",-38.57138316,177.94697884
"Waihopai River at Craiglochart","Waihopai River at Craiglochart","MDC-00030",FALSE,"marlborough","mdc","rural","upland",-41.62117201,173.68897967
"Waihopai River at SH63 Bridge","Waihopai River at SH63 Bridge","MDC-00029",FALSE,"marlborough","mdc","rural","lowland",-41.52835529,173.73221222
"Waihou @ Te Aroha","Waihou at Te Aroha","NRWQN-00043",FALSE,"waikato","niwa","rural","lowland",-37.5466256679627,175.706788153916
"1513","Waihua River at Waihua Valley Road","LAWA-101800",FALSE,"hawkes bay","hbrc","rural","lowland",-39.0417925128339,177.233594513419
"Waikanae Creek at Grey St Bridge","Waikanae Creek at Grey St Bridge","GDC-00020",FALSE,"gisborne","gdc","urban","lowland",-38.66828115,178.01990384
"Waikanae River at Greenaway Rd","Waikanae River at Greenaway Rd","GW-00010",FALSE,"wellington","gwrc","forest","lowland",-40.87694978,175.03207168
"1525","Waikari River at Glenbrook Road","HBRC-00046",FALSE,"hawkes bay","hbrc","rural","lowland",-39.1429812056763,177.020791674608
"Waikato @ Hamilton Traffic Br.","Waikato at Hamilton Traffic Br.","NRWQN-00042",FALSE,"waikato","niwa","rural","lowland",-37.7921995570871,175.289109571497
"Waikato @ Rangiriri","Waikato at Rangiriri","NRWQN-00044",FALSE,"waikato","niwa","rural","lowland",-37.432096892726,175.13153603859
"Waikato @ Reids Farm","Waikato at Reids Farm","NRWQN-00039",FALSE,"bay of plenty","niwa","forest","upland",-38.6757476283953,176.077371745454
"Waikawa Stream at Huritini","Waikawa at Huritini","HRC-00057",FALSE,"horizons","hrc","rural","lowland",-40.68652,175.16542
"Waikawa at North Manakau Road","Waikawa at North Manakau Road","HRC-00056",FALSE,"horizons","hrc","forest","lowland",-40.7077399999999,175.23359
"1536","Waikoau River at Waikoau Road","LAWA-101801",FALSE,"hawkes bay","hbrc","rural","upland",-39.2144361592612,176.863905792789
"Waikohu @ No. 1 Br.","Waikohu at No. 1 Br.","NRWQN-00011",FALSE,"gisborne","niwa","rural","upland",-38.4150017586275,177.561681535569
"Waikohu River at Mahaki Station","Waikohu River at Mahaki Station","GDC-00021",FALSE,"gisborne","gdc","rural","lowland",-38.42684599,177.7223845
"Waikouaiti River d/s of confluence","Waikouaiti at Confluence d/s","ORC-00085",FALSE,"otago","orc","rural","lowland",-45.6160923,170.59646631
"Waima (Ure) River at SH1 Bridge","Waima (Ure) River at SH1 Bridge","MDC-00027",FALSE,"marlborough","mdc","rural","lowland",-41.90198596,174.11131256
"Otukaikino Creek at swimming hole","Waimakariri above old HW Br.","ECAN-10028",FALSE,"canterbury","niwa","rural","lowland",-43.417276274255,172.641765153281
"Waimakariri River at Gorge","Waimakariri at Gorge","NRWQN-00055",FALSE,"canterbury","niwa","rural","upland",-43.358997843821,172.05117898171
"Waimata River at Goodwins Rd Bridge","Waimata River at Goodwins Rd Bridge","GDC-00022",FALSE,"gisborne","gdc","rural","lowland",-38.63968344,178.06823401
"Waimata River at Monowai Bridge","Waimata River at Monowai Bridge","GDC-00023",FALSE,"gisborne","gdc","rural","lowland",-38.51418655,178.04028432
"Waingaromia River at Terrace Station","Waingaromia River at Terrace Station","GDC-00024",FALSE,"gisborne","gdc","rural","lowland",-38.359148,177.93349507
"Waingawa River at South Rd","Waingawa River at South Rd","GW-00041",FALSE,"wellington","gwrc","forest","lowland",-40.97549224,175.62329773
"35004 *or* Waingongoro River at Eltham Rd Bridge","Waingongoro at Eltham Rd *or* WGG000500","TRC-00009",FALSE,"taranaki","trc","rural","upland",-39.4290325603954,174.284754654696
"35005 *or* Waingongoro River at SH45","Waingongoro at SH45 *or* WGG000900","TRC-00010",FALSE,"taranaki","trc","rural","lowland",-39.5762833937108,174.210241450866
"1552","Waingongoro Stream at Waimarama Road","HBRC-00040",FALSE,"hawkes bay","hbrc","rural","lowland",-39.8010566346873,176.97914358118
"Wainui Stream at Pare Street","Wainui Stream at Pare Street","GDC-00026",FALSE,"gisborne","gdc","rural","lowland",-38.69179364,178.07147029
"Wainuiomata River at Manuka Track","Wainuiomata River at Manuka Track","GW-00028",FALSE,"wellington","gwrc","forest","upland",-41.25677265,175.00892684
"Wainuiomata River Dnstr of White Bridge","Wainuiomata River Dnstr of White Bridge","GW-00029",FALSE,"wellington","gwrc","forest","lowland",-41.39450591,174.88175858
"Waiohine River at Bicknells","Waiohine River at Bicknells","GW-00048",FALSE,"wellington","gwrc","rural","lowland",-41.09110551,175.5076284
"Waiomoko River at SH35 Bridge","Waiomoko River at SH35 Bridge","LAWA-100335",FALSE,"gisborne","gdc","rural","lowland",-38.55581647,178.21529022
"Waipa @ Otewa","Waipa at Otewa","NRWQN-00040",FALSE,"waikato","niwa","rural","lowland",-38.2687055112283,175.348280960467
"Waipa @ Whatawhata","Waipa at Whatawhata","NRWQN-00041",FALSE,"waikato","niwa","rural","lowland",-37.7985592992416,175.151866354412
"Waipahi River at Cairns Peak","Waipahi at Cairns Peak","ORC-00088",FALSE,"otago","orc","rural","upland",-46.28964035,169.23105996
"Waipahi River at Waipahi","Waipahi at Waipahi","ORC-00162",FALSE,"otago","orc","rural","lowland",-46.10746729,169.25167828
"Waipaoa River at Kanakanaia","Waipaoa River at Kanakanaia","GDC-00027",FALSE,"gisborne","gdc","rural","lowland",-38.46138921,177.87635772
"Waipaoa River at Matawhero Bridge","Waipaoa River at Matawhero Bridge","GDC-00028",FALSE,"gisborne","gdc","rural","lowland",-38.65370647,177.91769479
"Waipapa at Forest Ranger","Waipapa at Forest Ranger","NRWQN-00024",FALSE,"northland","niwa","forest","lowland",-35.2733910580538,173.688107516857
"1588","Waipawa River at RDS/SH2","HBRC-00139",FALSE,"hawkes bay","hbrc","rural","lowland",-39.9450170712204,176.573637790982
"1590","Waipawa River at State Highway 50","HBRC-00019",FALSE,"hawkes bay","hbrc","rural","upland",-39.8622508973644,176.44559233214
"Waipaoa@ Kanakanaia","Waipoa at Kanakanaia","NRWQN-00010",FALSE,"gisborne","niwa","rural","lowland",-38.4685489935012,177.88181981421
"Waipori River at Waipori Falls Reserve","Waipori at Waipori Falls Reserve","ORC-00089",FALSE,"otago","orc","rural","lowland",-45.9305015,170.0660589
"Waipoua River at Colombo Rd Bridge","Waipoua River at Colombo Rd Bridge","GW-00040",FALSE,"wellington","gwrc","rural","lowland",-40.95415228,175.6735615
"Wairau River at Dip Flat","Wairau at Dip Flat","NRWQN-00058",FALSE,"nelson","niwa","forest","upland",-41.8964074198987,172.922950021053
"Wairau @ Tuamarina","Wairau at Tuamarina","NRWQN-00020",FALSE,"nelson","niwa","forest","lowland",-41.4387489489386,173.952675680312
"Wairau Diversion at Neals Road Bridge","Wairau Diversion at Neals Road Bridge","MDC-00028",FALSE,"marlborough","mdc","rural","lowland",-41.44231908,174.00610115
"ARC-00090 *or* 8516","Wairoa *or* Wairoa River @ Tourist Road","ARC-00090",FALSE,"auckland","ac","forest","lowland",-37.0133496793961,175.053186127891
"1642","Wairoa River at Railway Br.","HBRC-00033",FALSE,"hawkes bay","hbrc","rural","lowland",-39.0014225076835,177.395032215183
"8568","Wairoa Trib @ Caitchons Rd","ARC-00030",FALSE,"auckland","ac","forest","upland",-37.09308,175.10047
"Wairuna Stream at Millar Road","Wairuna at Millar Road","ORC-00097",FALSE,"otago","orc","rural","lowland",-46.10268447,169.32073747
"Waitahuna River at Tweeds Bridge","Waitahuna at Tweeds Bridge","ORC-00163",FALSE,"otago","orc","rural","lowland",-46.02484629,169.69722631
"Waitaki @ Kurow","Waitaki at Kurow","NRWQN-00005",FALSE,"otago","niwa","rural","upland",-44.7005363013018,170.451179628666
"Waitaki @ SH1 Br.","Waitaki at SH1 Br.","NRWQN-00003",FALSE,"otago","niwa","rural","lowland",-44.9271074929625,171.100338555097
"43601","Waitangi @ Waitangi Falls Bridge.","ARC-00028",FALSE,"auckland","ac","rural","lowland",-37.22697,174.73983
"Waitangi at d/s Waiouru STP","Waitangi at d/s Waiouru STP","LAWA-101962",FALSE,"horizons","hrc","rural","upland",-39.4624227699999,175.6578585
"Waitangi at u/s Waiouru STP","Waitangi at u/s Waiouru STP","HRC-00072",FALSE,"horizons","hrc","rural","upland",-39.4614999999999,175.65899
"Waitangi River at Wakelins","Waitangi at Wakelins","NRWQN-00023",FALSE,"northland","niwa","rural","lowland",-35.2763420178008,174.047541422264
"39503","Waitara at Bertrand Rd","NRWQN-00036",FALSE,"taranaki","trc","rural","lowland",-39.0479013294817,174.255104112262
"1654","Waitio Stream at Ohiti Road","HBRC-00059",FALSE,"hawkes bay","hbrc","rural","lowland",-39.5994463533642,176.711405670004
"Waitohi River at State Highway One","Waitohi River at State Highway One","MDC-00034",FALSE,"marlborough","mdc","rural","lowland",-41.29364252,174.00495969
"Waitohu Stream at Norfolk Crescent","Waitohu Stream at Norfolk Crescent","GW-00004",FALSE,"wellington","gwrc","rural","lowland",-40.73663304,175.12625035
"Waiwera River at Maws Farm","Waiwera at Maws Farm","ORC-00094",FALSE,"otago","orc","rural","lowland",-46.16708793,169.55625484
"7104","Waiwera Stream @ Upper Waiwera Road","ARC-00026",FALSE,"auckland","ac","rural","lowland",-36.55098,174.6605
"39201 *or* Waiwhakaiho River at S.H.3","Waiwhakaiho at Egmont Village *or* WKH000500","TRC-00011",FALSE,"taranaki","trc","rural","upland",-39.1416070338834,174.137432765365
"Waiwhetu Stream at Whites Line East","Waiwhetu Stream at Whites Line East","GW-00264",FALSE,"wellington","gwrc","urban","lowland",-41.22479224,174.92057144
"Wakamarina River at SH6","Wakamarina River at SH6","MDC-00031",FALSE,"marlborough","mdc","forest","lowland",-41.29102334,173.66894164
"Wakapuaka at Duckpond Rd","Wakapuaka at Duckpond Rd","NCC-00028",FALSE,"nelson","ncc","forest","lowland",-41.2292104,173.40200646
"Wakapuaka at Hira","Wakapuaka at Hira","NCC-00027",FALSE,"nelson","ncc","forest","lowland",-41.21578438,173.39544662
"Wakapuaka at Maori Pa Rd","Wakapuaka at Maori Pa Rd","NCC-00025",FALSE,"nelson","ncc","rural","lowland",-41.18987457,173.41924727
"ARC-00095 *or* 7206","West Hoe *or* West Hoe @ Halls","ARC-00095",FALSE,"auckland","ac","forest","upland",-36.5787259795285,174.657597605105
"Whakaahu Str at Brunton Rd","Whakaahu Str at Brunton Rd","GDC-00031",FALSE,"gisborne","gdc","rural","lowland",-38.63111823,177.85760067
"Whakatikei River at Riverstone","Whakatikei River at Riverstone","GW-00026",FALSE,"wellington","gwrc","forest","lowland",-41.11230111,175.05161711
"Whangaehu at d/s Winstone Pulp","Whangaehu at d/s Winstone Pulp","LAWA-101963",FALSE,"horizons","hrc","rural","upland",-39.46611582,175.5754543
"Whangaehu at Kauangaroa","Whangaehu at Kauangaroa","HRC-00058",FALSE,"horizons","hrc","rural","lowland",-39.9257699999999,175.27568
"Whangaehu at u/s Winstone Pulp","Whangaehu at u/s Winstone Pulp","HRC-00071",FALSE,"horizons","hrc","rural","upland",-39.46329,175.58116
"Whangaehu River at 250m from Confluence","Whangaehu River at 250m from Confluence","GW-00039",FALSE,"wellington","gwrc","rural","lowland",-40.98628944,175.68901633
"438100","Whangamaire @ Woodhouse Road","ARC-00029",FALSE,"auckland","ac","rural","lowland",-37.17069,174.84243
"Whangamoa at Hippolite Rd","Whangamoa at Hippolite Rd","NCC-00036",FALSE,"nelson","ncc","forest","lowland",-41.18887274,173.48406216
"Whangamoa at Kokorua Bridge","Whangamoa at Kokorua Bridge","NCC-00034",FALSE,"nelson","ncc","rural","lowland",-41.12889597,173.5411636
"Whanganui @ Paetawa","Whanganui @ Paetawa","NRWQN-00019",FALSE,"horizons","hrc","rural","lowland",-39.7868799999999,175.14255
"Whanganui at Cherry Grove","Whanganui at Cherry Grove","HRC-00063",FALSE,"horizons","hrc","forest","upland",-38.89163,175.25534
"Whanganui at Pipiriki","Whanganui at Pipiriki","HRC-00060",FALSE,"horizons","hrc","forest","lowland",-39.47961,175.04452
"Whanganui at Te Maire","Whanganui at Te Maire","HRC-00062",FALSE,"horizons","hrc","forest","upland",-38.94251,175.18891
"Whanganui at Te Rewa","Whanganui at Te Rewa","HRC-00059",FALSE,"horizons","hrc","rural","lowland",-39.7694,175.16185
"Whanganui at u/s Taumarunui STP","Whanganui at u/s Taumarunui STP","LAWA-100249",FALSE,"horizons","hrc","rural","upland",-38.8934449999999,175.249168
"Whanganui at Wades Landing","Whanganui at Wades Landing","HRC-00061",FALSE,"horizons","hrc","rural","lowland",-39.11164,175.06128
"Whareama River at Gauge","Whareama River at Gauge","GW-00042",FALSE,"wellington","gwrc","rural","lowland",-40.95994723,176.04296485
"Wharekahika River U/S of Wharf Bridge","Wharekahika River U/S of Wharf Bridge","GDC-00029",FALSE,"gisborne","gdc","rural","lowland",-37.57137121,178.28161313
"Wharekopae River at Rangimoe","Wharekopae River at Rangimoe","GDC-00030",FALSE,"gisborne","gdc","rural","lowland",-38.54675218,177.65955182
"York at Waimea Rd","York at Waimea Rd","NCC-00009",FALSE,"nelson","ncc","rural","lowland",-41.29575659,173.26673193
"Aparima River at Thornbury","Aparima River at Thornbury","ES-00072",FALSE,"southland","es","rural","lowland",-46.2859273277536,168.082923403251
"Oreti River at Wallacetown","Oreti River at Wallacetown","ES-00112",FALSE,"southland","es","rural","lowland",-46.3263007993515,168.266192874427
"Waituna Creek at Marshall Road","Waituna Creek at Marshall Road","ES-00135",FALSE,"southland","es","rural","lowland",-46.5202487334586,168.542712519181
"Dunsdale Stream at Dunsdale Reserve","Dunsdale Stream at Dunsdale Reserve","ES-00016",FALSE,"southland","es","forest","lowland",-46.1347057505432,168.601870071154
"Hamilton Burn at Affleck Road","Hamilton Burn at Affleck Road","ES-00164",FALSE,"southland","es","rural","upland",-45.7848090419463,168.191258548416
"Hedgehope Stream 20m u/s Makarewa Confluence","Hedgehope Stream 20m u/s Makarewa Confluence","ES-00165",FALSE,"southland","es","rural","lowland",-46.2667698347913,168.453503410746
"Lill Burn at Lill Burn-Monowai Road","Lill Burn at Lill Burn-Monowai Road","ES-00166",FALSE,"southland","es","forest","lowland",-46.0024211861941,167.669296552426
"Longridge Stream at Sandstone","Longridge Stream at Sandstone","ES-00065",FALSE,"southland","es","rural","upland",-45.8863808434473,168.60145273655
"Makarewa River at Lora Gorge Road","Makarewa River at Lora Gorge Road","ES-00047",FALSE,"southland","es","rural","lowland",-46.0666514266213,168.482654787264
"Waiau River at Tuatapere","Waiau River at Tuatapere","ES-00001",FALSE,"southland","es","rural","lowland",-46.1307733359097,167.685996922745
"Waihopai River u/s Queens Drive","Waihopai River u/s Queens Drive","ES-00018",FALSE,"southland","es","rural","lowland",-46.3847497460943,168.366722870716
"Waikaia River at Waikaia","Waikaia River at Waikaia","ES-00042",FALSE,"southland","es","rural","upland",-45.7226284184622,168.841892089722
"Waikaia River at Waipounamu Bridge Road","Waikaia River at Waipounamu Bridge Road","ES-00025",FALSE,"southland","es","rural","lowland",-45.8519215328535,168.792988864516
"Waikaia River u/s Piano Flat","Waikaia River u/s Piano Flat","ES-00026",FALSE,"southland","es","rural","upland",-45.5496419462252,169.02887492495
"Waikaka Stream at Gore","Waikaka Stream at Gore","ES-00027",FALSE,"southland","es","rural","lowland",-46.1074572965357,168.954301132957
"Mataura River at Mataura Island Bridge","Mataura River at Mataura Island Bridge","ES-00021",FALSE,"southland","es","rural","lowland",-46.3890685346813,168.777560827914
"Mimihau Stream Tributary at Venlaw Forest","Mimihau Stream Tributary at Venlaw Forest","ES-00029",FALSE,"southland","es","rural","upland",-46.3096253091344,169.082228480021
"Mimihau Stream at Wyndham","Mimihau Stream at Wyndham","ES-00044",FALSE,"southland","es","rural","lowland",-46.3211744547906,168.860121400877
"Mokoreta River at Wyndham River Road","Mokoreta River at Wyndham River Road","ES-00028",FALSE,"southland","es","rural","lowland",-46.3585169685426,168.843464801531
"Mokotua Stream at Awarua","Mokotua Stream at Awarua","ES-00054",FALSE,"southland","es","rural","lowland",-46.5421399463717,168.433873252685
"Waiau River at Sunnyside","Waiau River at Sunnyside","ES-00121",FALSE,"southland","es","forest","lowland",-45.7986974283497,167.640024852344
"Waimea Stream at Mandeville","Waimea Stream at Mandeville","ES-00130",FALSE,"southland","es","rural","lowland",-45.9872387968892,168.801093080172
"Bog Burn d/s Hundred Line Road","Bog Burn d/s Hundred Line Road","ES-00048",FALSE,"southland","es","rural","lowland",-46.0623949587389,168.234734679969
"Mataura River at Parawa","Mataura River at Parawa","ES-00024",FALSE,"southland","es","rural","upland",-45.5594017593903,168.561467430689
"Orauea River at Orawia Pukemaori Road","Orauea River at Orawia Pukemaori Road","ES-00061",FALSE,"southland","es","rural","lowland",-46.0772372324477,167.791628968043
"Oreti River at Three Kings","Oreti River at Three Kings","ES-00009",FALSE,"southland","es","rural","upland",-45.4471272879787,168.136247769802
"Otapiri Stream at Otapiri Gorge","Otapiri Stream at Otapiri Gorge","ES-00046",FALSE,"southland","es","rural","lowland",-46.0005077984258,168.45767333948
"Carran Creek at Waituna Lagoon Road","Carran Creek at Waituna Lagoon Road","ES-00057",FALSE,"southland","es","rural","lowland",-46.5427930869726,168.651157054852
"Cascade Stream at Pourakino Valley Road","Cascade Stream at Pourakino Valley Road","ES-00006",FALSE,"southland","es","forest","lowland",-46.249498924569,167.935858078261
"Cromel Stream at Selbie Road","Cromel Stream at Selbie Road","ES-00012",FALSE,"southland","es","forest","upland",-45.5813773655988,168.37384442081
"Dipton Stream at South Hillend-Dipton Rd","Dipton Stream at South Hillend-Dipton Rd","ES-00163",FALSE,"southland","es","rural","lowland",-45.9827622824049,168.312332032032
"Makarewa River at Wallacetown","Makarewa River at Wallacetown","ES-00015",FALSE,"southland","es","rural","lowland",-46.3297954257162,168.299116272918
"Mararoa River at South Mavora Lake","Mararoa River at South Mavora Lake","ES-00003",FALSE,"southland","es","forest","upland",-45.3158287755195,168.179275975
"Mararoa River at The Key","Mararoa River at The Key","ES-00045",FALSE,"southland","es","rural","upland",-45.541514151631,167.888330498612
"Mararoa River at Weir Road","Mararoa River at Weir Road","ES-00002",FALSE,"southland","es","rural","upland",-45.6061614579925,167.702255644554
"Mataura River 200m d/s Mataura Bridge","Mataura River 200m d/s Mataura Bridge","ES-00022",FALSE,"southland","es","rural","lowland",-46.1985696291369,168.863521606528
"North Peak Stream at Waimea Valley Road","North Peak Stream at Waimea Valley Road","ES-00067",FALSE,"southland","es","rural","lowland",-45.9449512233652,168.622477754027
"Opouriki Stream at Tweedie Road","Opouriki Stream at Tweedie Road","ES-00052",FALSE,"southland","es","rural","lowland",-46.2816469701361,167.976238717471
