"LAWAID","BandingRule","Year","NOFMedian"
"ecan-00347","EcoliRecHealth260_Band","2015to2019","A"
"ecan-00348","EcoliRecHealth260_Band","2015to2019","D"
"ecan-00363","EcoliRecHealth260_Band","2015to2019","A"
"ecan-00369","EcoliRecHealth260_Band","2015to2019","A"
"ecan-00370","EcoliRecHealth260_Band","2015to2019","A"
"ecan-00371","EcoliRecHealth260_Band","2015to2019","A"
"ecan-00372","EcoliRecHealth260_Band","2015to2019","D"
"es-000142","EcoliRecHealth260_Band","2015to2019","A"
"es-000157","EcoliRecHealth260_Band","2015to2019","A"
"es-000158","EcoliRecHealth260_Band","2015to2019","A"
"es-000159","EcoliRecHealth260_Band","2015to2019","A"
"es-00144","EcoliRecHealth260_Band","2015to2019","A"
"ew-00142","EcoliRecHealth260_Band","2015to2019","A"
"ew-00144","EcoliRecHealth260_Band","2015to2019","A"
"ew-00146","EcoliRecHealth260_Band","2015to2019","A"
"ew-00147","EcoliRecHealth260_Band","2015to2019","A"
"ew-00151","EcoliRecHealth260_Band","2015to2019","A"
"gw-00257","EcoliRecHealth260_Band","2015to2019",""
"gw-00258","EcoliRecHealth260_Band","2015to2019",""
"gw-00262","EcoliRecHealth260_Band","2015to2019",""
"gw-00263","EcoliRecHealth260_Band","2015to2019",""
"hbrc-00176","EcoliRecHealth260_Band","2015to2019","A"
"hrc-00331","EcoliRecHealth260_Band","2015to2019","A"
"hrc-00333","EcoliRecHealth260_Band","2015to2019","A"
"hrc-00335","EcoliRecHealth260_Band","2015to2019","A"
"hrc-00337","EcoliRecHealth260_Band","2015to2019","A"
"lawa-100207","EcoliRecHealth260_Band","2015to2019","A"
"lawa-100208","EcoliRecHealth260_Band","2015to2019","A"
"lawa-100209","EcoliRecHealth260_Band","2015to2019","A"
"lawa-100210","EcoliRecHealth260_Band","2015to2019","A"
"lawa-100215","EcoliRecHealth260_Band","2015to2019","A"
"lawa-100243","EcoliRecHealth260_Band","2015to2019","A"
"lawa-102689","EcoliRecHealth260_Band","2015to2019","A"
"lawa-102706","EcoliRecHealth260_Band","2015to2019","A"
"orc-00027","EcoliRecHealth260_Band","2015to2019","A"
"orc-00028","EcoliRecHealth260_Band","2015to2019","A"
"orc-00031","EcoliRecHealth260_Band","2015to2019","A"
"orc-00033","EcoliRecHealth260_Band","2015to2019","A"
"orc-00034","EcoliRecHealth260_Band","2015to2019","A"
"orc-00035","EcoliRecHealth260_Band","2015to2019","A"
"orc-00036","EcoliRecHealth260_Band","2015to2019","A"
"orc-00037","EcoliRecHealth260_Band","2015to2019","A"
"orc-00038","EcoliRecHealth260_Band","2015to2019","A"
"trc-00051","EcoliRecHealth260_Band","2015to2019",""
"trc-00051","EcoliRecHealth260_Band","2015to2019",""
"trc-00053","EcoliRecHealth260_Band","2015to2019",""
"trc-00053","EcoliRecHealth260_Band","2015to2019",""
"wcrc-00064","EcoliRecHealth260_Band","2015to2019",""
"lawa-102686","EcoliRecHealth260_Band","2015to2019","A"
"lawa-102687","EcoliRecHealth260_Band","2015to2019","A"
"lawa-102688","EcoliRecHealth260_Band","2015to2019","A"
"lawa-102765","EcoliRecHealth260_Band","2015to2019","A"
"nrc-00075","EcoliRecHealth260_Band","2015to2019",""
"nrc-00087","EcoliRecHealth260_Band","2015to2019",""
"nrc-00090","EcoliRecHealth260_Band","2015to2019",""
"nrc-00095","EcoliRecHealth260_Band","2015to2019",""
"ew-00145","EcoliRecHealth260_Band","2015to2019","A"
"ew-00149","EcoliRecHealth260_Band","2015to2019","A"
"hbrc-00171","EcoliRecHealth260_Band","2015to2019","A"
"lawa-102219","EcoliRecHealth260_Band","2015to2019","A"
"lawa-102220","EcoliRecHealth260_Band","2015to2019","A"
"lawa-102221","EcoliRecHealth260_Band","2015to2019","A"
"arc-00099","EcoliRecHealth260_Band","2015to2019","A"
"ew-00143","EcoliRecHealth260_Band","2015to2019","A"
"ew-00150","EcoliRecHealth260_Band","2015to2019","A"
"lawa-100211","EcoliRecHealth260_Band","2015to2019",""
"lawa-100213","EcoliRecHealth260_Band","2015to2019",""
"lawa-100263","EcoliRecHealth260_Band","2015to2019",""
"lawa-100264","EcoliRecHealth260_Band","2015to2019",""
"lawa-100266","EcoliRecHealth260_Band","2015to2019",""
"lawa-102303","EcoliRecHealth260_Band","2015to2019","BC"
"lawa-102304","EcoliRecHealth260_Band","2015to2019","A"
"lawa-102305","EcoliRecHealth260_Band","2015to2019","A"
"lawa-102705","EcoliRecHealth260_Band","2015to2019","A"
"lawa-102707","EcoliRecHealth260_Band","2015to2019","C"
"hbrc-00170","EcoliRecHealth260_Band","2015to2019","A"
"arc-00098","EcoliRecHealth260_Band","2015to2019","A"
"arc-00100","EcoliRecHealth260_Band","2015to2019","A"
"arc-10002","EcoliRecHealth260_Band","2015to2019","A"
"nrc-00071","EcoliRecHealth260_Band","2015to2019",""
"nrc-00072","EcoliRecHealth260_Band","2015to2019",""
"nrc-00073","EcoliRecHealth260_Band","2015to2019",""
"nrc-00074","EcoliRecHealth260_Band","2015to2019",""
"nrc-00076","EcoliRecHealth260_Band","2015to2019",""
"nrc-00077","EcoliRecHealth260_Band","2015to2019",""
"nrc-00078","EcoliRecHealth260_Band","2015to2019",""
"nrc-00079","EcoliRecHealth260_Band","2015to2019",""
"nrc-00080","EcoliRecHealth260_Band","2015to2019",""
"nrc-00081","EcoliRecHealth260_Band","2015to2019",""
"nrc-00082","EcoliRecHealth260_Band","2015to2019","A"
"nrc-00083","EcoliRecHealth260_Band","2015to2019",""
"nrc-00084","EcoliRecHealth260_Band","2015to2019",""
"nrc-00085","EcoliRecHealth260_Band","2015to2019",""
"nrc-00086","EcoliRecHealth260_Band","2015to2019",""
"nrc-00088","EcoliRecHealth260_Band","2015to2019",""
"nrc-00089","EcoliRecHealth260_Band","2015to2019",""
"nrc-00091","EcoliRecHealth260_Band","2015to2019",""
"nrc-00092","EcoliRecHealth260_Band","2015to2019",""
"nrc-00093","EcoliRecHealth260_Band","2015to2019",""
"nrc-00094","EcoliRecHealth260_Band","2015to2019",""
"nrc-00096","EcoliRecHealth260_Band","2015to2019",""
"wcrc-00065","EcoliRecHealth260_Band","2015to2019",""
"wcrc-00067","EcoliRecHealth260_Band","2015to2019",""
"hrc-00329","EcoliRecHealth260_Band","2015to2019","A"
"hrc-00332","EcoliRecHealth260_Band","2015to2019","A"
"hrc-00339","EcoliRecHealth260_Band","2015to2019","A"
"hrc-00341","EcoliRecHealth260_Band","2015to2019","A"
"hrc-00342","EcoliRecHealth260_Band","2015to2019","A"
"lawa-100250","EcoliRecHealth260_Band","2015to2019","A"
"lawa-102308","EcoliRecHealth260_Band","2015to2019","A"
"lawa-102708","EcoliRecHealth260_Band","2015to2019","A"
"lawa-102709","EcoliRecHealth260_Band","2015to2019","A"
"lawa-102711","EcoliRecHealth260_Band","2015to2019","A"
"ecan-00326","EcoliRecHealth260_Band","2015to2019",""
"ecan-00327","EcoliRecHealth260_Band","2015to2019",""
"ecan-00328","EcoliRecHealth260_Band","2015to2019",""
"ecan-00329","EcoliRecHealth260_Band","2015to2019",""
"ecan-00330","EcoliRecHealth260_Band","2015to2019",""
"ecan-00332","EcoliRecHealth260_Band","2015to2019",""
"ecan-00333","EcoliRecHealth260_Band","2015to2019",""
"ecan-00335","EcoliRecHealth260_Band","2015to2019",""
"ecan-00336","EcoliRecHealth260_Band","2015to2019",""
"ecan-00337","EcoliRecHealth260_Band","2015to2019",""
"ecan-00338","EcoliRecHealth260_Band","2015to2019",""
"ecan-00339","EcoliRecHealth260_Band","2015to2019",""
"ecan-00340","EcoliRecHealth260_Band","2015to2019",""
"ecan-00341","EcoliRecHealth260_Band","2015to2019",""
"ecan-00342","EcoliRecHealth260_Band","2015to2019",""
"ecan-00343","EcoliRecHealth260_Band","2015to2019",""
"ecan-00344","EcoliRecHealth260_Band","2015to2019",""
"ecan-00345","EcoliRecHealth260_Band","2015to2019",""
"ecan-00346","EcoliRecHealth260_Band","2015to2019",""
"ecan-00349","EcoliRecHealth260_Band","2015to2019",""
"ecan-00351","EcoliRecHealth260_Band","2015to2019",""
"ecan-00354","EcoliRecHealth260_Band","2015to2019",""
"ecan-00355","EcoliRecHealth260_Band","2015to2019",""
"ecan-00357","EcoliRecHealth260_Band","2015to2019",""
"ecan-00358","EcoliRecHealth260_Band","2015to2019",""
"ecan-00359","EcoliRecHealth260_Band","2015to2019",""
"ecan-00367","EcoliRecHealth260_Band","2015to2019",""
"ecan-00368","EcoliRecHealth260_Band","2015to2019",""
"lawa-101983","EcoliRecHealth260_Band","2015to2019",""
"trc-00051","EcoliRecHealth260_Band","2015to2019","A"
"trc-00053","EcoliRecHealth260_Band","2015to2019","A"
"lawa-101984","EcoliRecHealth260_Band","2015to2019","BC"
"lawa-101985","EcoliRecHealth260_Band","2015to2019","A"
"trc-00051","EcoliRecHealth260_Band","2015to2019",""
"trc-00053","EcoliRecHealth260_Band","2015to2019",""
"ebop-00087","EcoliSummaryBand","2015to2019",NA
"ebop-00088","EcoliSummaryBand","2015to2019",NA
"ebop-00089","EcoliSummaryBand","2015to2019",NA
"ebop-00090","EcoliSummaryBand","2015to2019",NA
"ebop-00091","EcoliSummaryBand","2015to2019",NA
"ebop-00092","EcoliSummaryBand","2015to2019",NA
"ebop-00094","EcoliSummaryBand","2015to2019",NA
"ebop-00095","EcoliSummaryBand","2015to2019",NA
"ebop-00096","EcoliSummaryBand","2015to2019",NA
"ebop-00097","EcoliSummaryBand","2015to2019",NA
"ebop-00098","EcoliSummaryBand","2015to2019",NA
"ebop-00100","EcoliSummaryBand","2015to2019",NA
"ecan-00325","EcoliSummaryBand","2015to2019","B"
"ecan-00331","EcoliSummaryBand","2015to2019","A"
"ecan-00334","EcoliSummaryBand","2015to2019","A"
"ecan-00347","EcoliSummaryBand","2015to2019","A"
"ecan-00348","EcoliSummaryBand","2015to2019","D"
"ecan-00363","EcoliSummaryBand","2015to2019","A"
"ecan-00369","EcoliSummaryBand","2015to2019","A"
"ecan-00370","EcoliSummaryBand","2015to2019","B"
"ecan-00371","EcoliSummaryBand","2015to2019","A"
"ecan-00372","EcoliSummaryBand","2015to2019","E"
"es-000142","EcoliSummaryBand","2015to2019","A"
"es-000157","EcoliSummaryBand","2015to2019","A"
"es-000158","EcoliSummaryBand","2015to2019","A"
"es-000159","EcoliSummaryBand","2015to2019","A"
"es-00144","EcoliSummaryBand","2015to2019","A"
"ew-00142","EcoliSummaryBand","2015to2019","A"
"ew-00144","EcoliSummaryBand","2015to2019","A"
"ew-00146","EcoliSummaryBand","2015to2019","A"
"ew-00147","EcoliSummaryBand","2015to2019","A"
"ew-00151","EcoliSummaryBand","2015to2019","A"
"gw-00257","EcoliSummaryBand","2015to2019",NA
"gw-00258","EcoliSummaryBand","2015to2019",NA
"gw-00262","EcoliSummaryBand","2015to2019",NA
"gw-00263","EcoliSummaryBand","2015to2019",NA
"hbrc-00176","EcoliSummaryBand","2015to2019","A"
"hrc-00331","EcoliSummaryBand","2015to2019","A"
"hrc-00333","EcoliSummaryBand","2015to2019","A"
"hrc-00335","EcoliSummaryBand","2015to2019","A"
"hrc-00337","EcoliSummaryBand","2015to2019","A"
"lawa-100207","EcoliSummaryBand","2015to2019","A"
"lawa-100208","EcoliSummaryBand","2015to2019","A"
"lawa-100209","EcoliSummaryBand","2015to2019","A"
"lawa-100210","EcoliSummaryBand","2015to2019","A"
"lawa-100215","EcoliSummaryBand","2015to2019","B"
"lawa-100243","EcoliSummaryBand","2015to2019","B"
"lawa-102689","EcoliSummaryBand","2015to2019","A"
"lawa-102706","EcoliSummaryBand","2015to2019","B"
"orc-00027","EcoliSummaryBand","2015to2019","A"
"orc-00028","EcoliSummaryBand","2015to2019","A"
"orc-00031","EcoliSummaryBand","2015to2019","A"
"orc-00033","EcoliSummaryBand","2015to2019","A"
"orc-00034","EcoliSummaryBand","2015to2019","A"
"orc-00035","EcoliSummaryBand","2015to2019","A"
"orc-00036","EcoliSummaryBand","2015to2019","B"
"orc-00037","EcoliSummaryBand","2015to2019","A"
"orc-00038","EcoliSummaryBand","2015to2019","A"
"trc-00051","EcoliSummaryBand","2015to2019",NA
"trc-00051","EcoliSummaryBand","2015to2019",NA
"trc-00053","EcoliSummaryBand","2015to2019",NA
"trc-00053","EcoliSummaryBand","2015to2019",NA
"wcrc-00064","EcoliSummaryBand","2015to2019",NA
"lawa-102686","EcoliSummaryBand","2015to2019","A"
"lawa-102687","EcoliSummaryBand","2015to2019","A"
"lawa-102688","EcoliSummaryBand","2015to2019","A"
"lawa-102765","EcoliSummaryBand","2015to2019","A"
"nrc-00075","EcoliSummaryBand","2015to2019",NA
"nrc-00087","EcoliSummaryBand","2015to2019",NA
"nrc-00090","EcoliSummaryBand","2015to2019",NA
"nrc-00095","EcoliSummaryBand","2015to2019",NA
"ew-00145","EcoliSummaryBand","2015to2019","A"
"ew-00149","EcoliSummaryBand","2015to2019","A"
"hbrc-00171","EcoliSummaryBand","2015to2019","A"
"lawa-102219","EcoliSummaryBand","2015to2019","B"
"lawa-102220","EcoliSummaryBand","2015to2019","B"
"lawa-102221","EcoliSummaryBand","2015to2019","B"
"arc-00099","EcoliSummaryBand","2015to2019","A"
"ew-00143","EcoliSummaryBand","2015to2019","A"
"ew-00150","EcoliSummaryBand","2015to2019","A"
"lawa-100211","EcoliSummaryBand","2015to2019",NA
"lawa-100213","EcoliSummaryBand","2015to2019",NA
"lawa-100263","EcoliSummaryBand","2015to2019",NA
"lawa-100264","EcoliSummaryBand","2015to2019",NA
"lawa-100266","EcoliSummaryBand","2015to2019",NA
"lawa-102303","EcoliSummaryBand","2015to2019","B"
"lawa-102304","EcoliSummaryBand","2015to2019","A"
"lawa-102305","EcoliSummaryBand","2015to2019","A"
"lawa-102705","EcoliSummaryBand","2015to2019","A"
"lawa-102707","EcoliSummaryBand","2015to2019","D"
"hbrc-00170","EcoliSummaryBand","2015to2019","A"
"arc-00098","EcoliSummaryBand","2015to2019","A"
"arc-00100","EcoliSummaryBand","2015to2019","A"
"arc-10002","EcoliSummaryBand","2015to2019","A"
"nrc-00071","EcoliSummaryBand","2015to2019",NA
"nrc-00072","EcoliSummaryBand","2015to2019",NA
"nrc-00073","EcoliSummaryBand","2015to2019",NA
"nrc-00074","EcoliSummaryBand","2015to2019",NA
"nrc-00076","EcoliSummaryBand","2015to2019",NA
"nrc-00077","EcoliSummaryBand","2015to2019",NA
"nrc-00078","EcoliSummaryBand","2015to2019",NA
"nrc-00079","EcoliSummaryBand","2015to2019",NA
"nrc-00080","EcoliSummaryBand","2015to2019",NA
"nrc-00081","EcoliSummaryBand","2015to2019",NA
"nrc-00082","EcoliSummaryBand","2015to2019","A"
"nrc-00083","EcoliSummaryBand","2015to2019",NA
"nrc-00084","EcoliSummaryBand","2015to2019",NA
"nrc-00085","EcoliSummaryBand","2015to2019",NA
"nrc-00086","EcoliSummaryBand","2015to2019",NA
"nrc-00088","EcoliSummaryBand","2015to2019",NA
"nrc-00089","EcoliSummaryBand","2015to2019",NA
"nrc-00091","EcoliSummaryBand","2015to2019",NA
"nrc-00092","EcoliSummaryBand","2015to2019",NA
"nrc-00093","EcoliSummaryBand","2015to2019",NA
"nrc-00094","EcoliSummaryBand","2015to2019",NA
"nrc-00096","EcoliSummaryBand","2015to2019",NA
"wcrc-00065","EcoliSummaryBand","2015to2019",NA
"wcrc-00067","EcoliSummaryBand","2015to2019",NA
"hrc-00329","EcoliSummaryBand","2015to2019","A"
"hrc-00332","EcoliSummaryBand","2015to2019","B"
"hrc-00339","EcoliSummaryBand","2015to2019","A"
"hrc-00341","EcoliSummaryBand","2015to2019","A"
"hrc-00342","EcoliSummaryBand","2015to2019","B"
"lawa-100250","EcoliSummaryBand","2015to2019","A"
"lawa-102308","EcoliSummaryBand","2015to2019","A"
"lawa-102708","EcoliSummaryBand","2015to2019","A"
"lawa-102709","EcoliSummaryBand","2015to2019","A"
"lawa-102711","EcoliSummaryBand","2015to2019","B"
"ecan-00326","EcoliSummaryBand","2015to2019",NA
"ecan-00327","EcoliSummaryBand","2015to2019",NA
"ecan-00328","EcoliSummaryBand","2015to2019",NA
"ecan-00329","EcoliSummaryBand","2015to2019",NA
"ecan-00330","EcoliSummaryBand","2015to2019",NA
"ecan-00332","EcoliSummaryBand","2015to2019",NA
"ecan-00333","EcoliSummaryBand","2015to2019",NA
"ecan-00335","EcoliSummaryBand","2015to2019",NA
"ecan-00336","EcoliSummaryBand","2015to2019",NA
"ecan-00337","EcoliSummaryBand","2015to2019",NA
"ecan-00338","EcoliSummaryBand","2015to2019",NA
"ecan-00339","EcoliSummaryBand","2015to2019",NA
"ecan-00340","EcoliSummaryBand","2015to2019",NA
"ecan-00341","EcoliSummaryBand","2015to2019",NA
"ecan-00342","EcoliSummaryBand","2015to2019",NA
"ecan-00343","EcoliSummaryBand","2015to2019",NA
"ecan-00344","EcoliSummaryBand","2015to2019",NA
"ecan-00345","EcoliSummaryBand","2015to2019",NA
"ecan-00346","EcoliSummaryBand","2015to2019",NA
"ecan-00349","EcoliSummaryBand","2015to2019",NA
"ecan-00351","EcoliSummaryBand","2015to2019",NA
"ecan-00354","EcoliSummaryBand","2015to2019",NA
"ecan-00355","EcoliSummaryBand","2015to2019",NA
"ecan-00357","EcoliSummaryBand","2015to2019",NA
"ecan-00358","EcoliSummaryBand","2015to2019",NA
"ecan-00359","EcoliSummaryBand","2015to2019",NA
"ecan-00367","EcoliSummaryBand","2015to2019",NA
"ecan-00368","EcoliSummaryBand","2015to2019",NA
"lawa-101983","EcoliSummaryBand","2015to2019",NA
"trc-00051","EcoliSummaryBand","2015to2019","A"
"trc-00053","EcoliSummaryBand","2015to2019","B"
"lawa-101984","EcoliSummaryBand","2015to2019","D"
"lawa-101985","EcoliSummaryBand","2015to2019","A"
"trc-00051","EcoliSummaryBand","2015to2019",NA
"trc-00053","EcoliSummaryBand","2015to2019",NA
