LAWAID,ORC,Site Name,Date Time,Measurement,ReportedLabValue,RawValue,Depthfrom,Depthto,Samplelevel,Method,DetectionLimit,QualityCode,SampleFrequency,Laketype
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,8/12/2005,Conductivity (uS/cm @ 25 deg C),0.056,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,8/12/2005,Dissolved oxygen (% saturation),105.7,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,8/12/2005,Dissolved oxygen (g/m3 O2),10.16,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,8/12/2005,Dissolved reactive phosphorus (mg/m3 P),,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,8/12/2005,E. coli (MPN/100 ml),4,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,8/12/2005,Nitrate/nitrite (mg/m3 N),0.011,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,8/12/2005,pH,,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,8/12/2005,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,APHA 2540 D,3,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,8/12/2005,Temperature (deg C),16.96,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,8/12/2005,Total nitrogen (mg/m3 N),0.13,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,8/12/2005,Total phosphorus (mg/m3 P),,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,8/12/2005,Turbidity (NTU),1.1,,0.1,0.1,Epilimnion,APHA 2130 D,0.05,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,2/03/2006,Ammoniacal nitrogen (mg/m3 N),0.01,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,2/03/2006,Chlorophyll a (mg/m3),<1.900,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,2/03/2006,Conductivity (uS/cm @ 25 deg C),0.072,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,2/03/2006,Dissolved oxygen (% saturation),87.4,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,2/03/2006,Dissolved oxygen (g/m3 O2),8.53,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,2/03/2006,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,2/03/2006,E. coli (MPN/100 ml),2,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,2/03/2006,Nitrate/nitrite (mg/m3 N),0.008,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,2/03/2006,pH,7.3,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,2/03/2006,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,APHA 2540 D,3,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,2/03/2006,Temperature (deg C),16.8,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,2/03/2006,Total nitrogen (mg/m3 N),0.08,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,2/03/2006,Total phosphorus (mg/m3 P),0.008,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,2/03/2006,Turbidity (NTU),0.88,,0.1,0.1,Epilimnion,APHA 2130 D,0.05,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,12/04/2006,Ammoniacal nitrogen (mg/m3 N),0.01,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,12/04/2006,Chlorophyll a (mg/m3),,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,12/04/2006,Conductivity (uS/cm @ 25 deg C),0.048,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,12/04/2006,Dissolved oxygen (% saturation),101.8,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,12/04/2006,Dissolved oxygen (g/m3 O2),10.56,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,12/04/2006,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,12/04/2006,E. coli (MPN/100 ml),1,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,12/04/2006,Nitrate/nitrite (mg/m3 N),<0.0050,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,12/04/2006,pH,,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,12/04/2006,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,APHA 2540 D,3,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,12/04/2006,Temperature (deg C),14.05,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,12/04/2006,Total nitrogen (mg/m3 N),0.06,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,12/04/2006,Total phosphorus (mg/m3 P),<0.05000,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,12/04/2006,Turbidity (NTU),0.72,,0.1,0.1,Epilimnion,APHA 2130 D,0.05,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,15/06/2006,Ammoniacal nitrogen (mg/m3 N),0.01,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,15/06/2006,Chlorophyll a (mg/m3),<1.900,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,15/06/2006,Conductivity (uS/cm @ 25 deg C),0.05,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,15/06/2006,Dissolved oxygen (% saturation),96.9,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,15/06/2006,Dissolved oxygen (g/m3 O2),11.3,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,15/06/2006,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,15/06/2006,E. coli (MPN/100 ml),<1.00,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,15/06/2006,Nitrate/nitrite (mg/m3 N),0.03,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,15/06/2006,pH,,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,15/06/2006,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,APHA 2540 D,3,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,15/06/2006,Temperature (deg C),8.83,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,15/06/2006,Total nitrogen (mg/m3 N),0.13,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,15/06/2006,Total phosphorus (mg/m3 P),0.014,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,15/06/2006,Turbidity (NTU),0.44,,0.1,0.1,Epilimnion,APHA 2130 D,0.05,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,16/08/2006,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,16/08/2006,Chlorophyll a (mg/m3),<1.900,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,16/08/2006,Conductivity (uS/cm @ 25 deg C),0.045,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,16/08/2006,Dissolved oxygen (% saturation),98.3,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,16/08/2006,Dissolved oxygen (g/m3 O2),11.2,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,16/08/2006,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,16/08/2006,E. coli (MPN/100 ml),<1.00,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,16/08/2006,Nitrate/nitrite (mg/m3 N),0.02,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,16/08/2006,pH,,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,16/08/2006,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,APHA 2540 D,3,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,16/08/2006,Temperature (deg C),9.38,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,16/08/2006,Total nitrogen (mg/m3 N),0.07,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,16/08/2006,Total phosphorus (mg/m3 P),0.009,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,16/08/2006,Turbidity (NTU),0.55,,0.1,0.1,Epilimnion,APHA 2130 D,0.05,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,18/10/2006,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,18/10/2006,Chlorophyll a (mg/m3),<1.900,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,18/10/2006,Conductivity (uS/cm @ 25 deg C),0.041,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,18/10/2006,Dissolved oxygen (% saturation),107,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,18/10/2006,Dissolved oxygen (g/m3 O2),11.41,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,18/10/2006,Dissolved reactive phosphorus (mg/m3 P),,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,18/10/2006,E. coli (MPN/100 ml),<1.00,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,18/10/2006,Nitrate/nitrite (mg/m3 N),0.021,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,18/10/2006,pH,7.9,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,18/10/2006,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,APHA 2540 D,3,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,18/10/2006,Temperature (deg C),12.07,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,18/10/2006,Total nitrogen (mg/m3 N),0.05,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,18/10/2006,Total phosphorus (mg/m3 P),,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,18/10/2006,Turbidity (NTU),0.93,,0.1,0.1,Epilimnion,APHA 2130 D,0.05,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,5/12/2006,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,5/12/2006,Chlorophyll a (mg/m3),,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,5/12/2006,Conductivity (uS/cm @ 25 deg C),0.04,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,5/12/2006,Dissolved oxygen (% saturation),106.3,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,5/12/2006,Dissolved oxygen (g/m3 O2),10.83,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,5/12/2006,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,5/12/2006,E. coli (MPN/100 ml),14,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,5/12/2006,Nitrate/nitrite (mg/m3 N),0.033,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,5/12/2006,pH,,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,5/12/2006,Suspended Solids  (mg/m3),9,,0.1,0.1,Epilimnion,APHA 2540 D,3,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,5/12/2006,Temperature (deg C),14.39,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,5/12/2006,Total nitrogen (mg/m3 N),0.18,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,5/12/2006,Total phosphorus (mg/m3 P),0.019,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,5/12/2006,Turbidity (NTU),5.3,,0.1,0.1,Epilimnion,APHA 2130 D,0.05,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,14/02/2007,Ammoniacal nitrogen (mg/m3 N),0.01,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,14/02/2007,Chlorophyll a (mg/m3),<1.900,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,14/02/2007,Conductivity (uS/cm @ 25 deg C),0.05,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,14/02/2007,Dissolved oxygen (% saturation),100,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,14/02/2007,Dissolved oxygen (g/m3 O2),9.08,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,14/02/2007,Dissolved reactive phosphorus (mg/m3 P),0.006,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,14/02/2007,E. coli (MPN/100 ml),2,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,14/02/2007,Nitrate/nitrite (mg/m3 N),0.012,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,14/02/2007,pH,,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,14/02/2007,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,APHA 2540 D,3,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,14/02/2007,Temperature (deg C),19.24,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,14/02/2007,Total nitrogen (mg/m3 N),<0.050,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,14/02/2007,Total phosphorus (mg/m3 P),0.007,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,14/02/2007,Turbidity (NTU),0.67,,0.1,0.1,Epilimnion,APHA 2130 D,0.05,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,10/04/2007,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,10/04/2007,Chlorophyll a (mg/m3),<1.900,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,10/04/2007,Conductivity (uS/cm @ 25 deg C),0.045,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,10/04/2007,Dissolved oxygen (% saturation),101.8,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,10/04/2007,Dissolved oxygen (g/m3 O2),16.1,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,10/04/2007,Dissolved reactive phosphorus (mg/m3 P),0.008,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,10/04/2007,E. coli (MPN/100 ml),2,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,10/04/2007,Nitrate/nitrite (mg/m3 N),0.006,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,10/04/2007,pH,,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,10/04/2007,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,APHA 2540 D,3,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,10/04/2007,Temperature (deg C),16.16,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,10/04/2007,Total nitrogen (mg/m3 N),0.07,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,10/04/2007,Total phosphorus (mg/m3 P),0.009,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,10/04/2007,Turbidity (NTU),0.45,,0.1,0.1,Epilimnion,APHA 2130 D,0.05,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,19/06/2007,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,19/06/2007,Chlorophyll a (mg/m3),<1.900,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,19/06/2007,Conductivity (uS/cm @ 25 deg C),0.049,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,19/06/2007,Dissolved oxygen (% saturation),97,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,19/06/2007,Dissolved oxygen (g/m3 O2),11.05,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,19/06/2007,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,19/06/2007,E. coli (MPN/100 ml),2,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,19/06/2007,Nitrate/nitrite (mg/m3 N),0.023,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,19/06/2007,pH,,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,19/06/2007,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,APHA 2540 D,3,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,19/06/2007,Temperature (deg C),8.86,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,19/06/2007,Total nitrogen (mg/m3 N),<0.050,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,19/06/2007,Total phosphorus (mg/m3 P),0.005,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,19/06/2007,Turbidity (NTU),0.43,,0.1,0.1,Epilimnion,APHA 2130 D,0.05,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,20/08/2007,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,20/08/2007,Chlorophyll a (mg/m3),<2.000,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,20/08/2007,Conductivity (uS/cm @ 25 deg C),0.067,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,20/08/2007,Dissolved oxygen (% saturation),96.6,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,20/08/2007,Dissolved oxygen (g/m3 O2),11.22,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,20/08/2007,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,20/08/2007,E. coli (MPN/100 ml),<2.00,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,20/08/2007,Nitrate/nitrite (mg/m3 N),0.037,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,20/08/2007,pH,7.5,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,20/08/2007,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,,3,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,20/08/2007,Temperature (deg C),9.3,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,20/08/2007,Total nitrogen (mg/m3 N),0.12,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,20/08/2007,Total phosphorus (mg/m3 P),0.006,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,20/08/2007,Turbidity (NTU),1.19,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,16/10/2007,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,16/10/2007,Chlorophyll a (mg/m3),<1.900,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,16/10/2007,Conductivity (uS/cm @ 25 deg C),0.068,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,16/10/2007,Dissolved oxygen (% saturation),107.3,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,16/10/2007,Dissolved oxygen (g/m3 O2),11.75,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00027,OTA7520643,Lake Dunstan at Dead Mans Point,16/10/2007,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
