"SiteID","CouncilSiteID","LawaSiteID","Macro","Region","Agency","SWQLanduse","SWQAltitude","Lat","Long"
"heriot burn at park hill road","Heriot Burn at Park Hill Road","orc-00017",FALSE,"otago","orc","rural","upland",-45.87150623,169.21244457
"wairuna stream at millar road","Wairuna at Millar Road","orc-00097",FALSE,"otago","orc","rural","lowland",-46.10268447,169.32073747
"waikouaiti river d/s of confluence","Waikouaiti at Confluence d/s","orc-00085",FALSE,"otago","orc","rural","lowland",-45.6160923,170.59646631
"waiwera river at maws farm","Waiwera at Maws Farm","orc-00094",FALSE,"otago","orc","rural","lowland",-46.16708793,169.55625484
"kaikorai stream at brighton road","Kaikorai Stream at Brighton Road","orc-00021",FALSE,"otago","orc","urban","lowland",-45.90427956,170.42170867
"trotters creek at mathesons","Trotters Creek at Mathesons","orc-00079",FALSE,"otago","orc","rural","lowland",-45.39218711,170.8387501
"waipahi river at cairns peak","Waipahi at Cairns Peak","orc-00088",FALSE,"otago","orc","rural","upland",-46.28964035,169.23105996
"waipori river at waipori falls reserve","Waipori at Waipori Falls Reserve","orc-00089",FALSE,"otago","orc","rural","lowland",-45.9305015,170.0660589
"water of leith at dundas street bridge","Leith at Dundas Street Bridge","orc-00095",FALSE,"otago","orc","urban","lowland",-45.86223451,170.51746769
"cardrona river at mt barker","Cardrona at Mt Barker","orc-00103",FALSE,"otago","orc","rural","upland",-44.75005579,169.11690806
"wangapeka at walter peak","HY Wangapeka at Walter Peak","tdc-00017",FALSE,"tasman","tdc","rural","lowland",-41.33998227,172.7653103
"motupiko at christies","HY Motupiko at Christies","tdc-00008",FALSE,"tasman","tdc","rural","upland",-41.61900492,172.80792179
"wairoa at irvines","HY Wairoa at Irvines","tdc-00016",FALSE,"tasman","tdc","rural","lowland",-41.40327287,173.13078612
"takaka at kotinga","HY Takaka at Kotinga","tdc-00014",FALSE,"tasman","tdc","rural","lowland",-40.87045465,172.80908077
"aorere at le comte","RW Aorere @ Le Comte","tdc-00002",FALSE,"tasman","tdc","rural","lowland",-40.66933395,172.64390894
"graham at kikiwa","RW Graham @ Kikiwa","tdc-00033",FALSE,"tasman","tdc","rural","upland",-41.65388116,172.83725437
"hunters at kikiwa","RW Hunters @ Kikiwa","tdc-00032",FALSE,"tasman","tdc","rural","upland",-41.67616535,172.86541913
"kaituna at sollys road","RW Kaituna @ Sollys Rd","tdc-00004",FALSE,"tasman","tdc","rural","lowland",-40.7144525,172.61401095
"lee at meads br","RW Lee @ Meads Br","tdc-00020",FALSE,"tasman","tdc","rural","lowland",-41.40767821,173.15891132
"matakitaki at sh6 murchison","RW Matakitaki @ SH6 Murchison","tdc-00022",FALSE,"tasman","tdc","rural","lowland",-41.79958182,172.31978935
"motupipi at reillys br","RW Motupipi @ Reillys Br","tdc-00038",FALSE,"tasman","tdc","rural","lowland",-40.85596829,172.83172442
"murchison creek at 20m u-s sh6","RW Murchison Ck @ 20m u-s SH6","tdc-00023",FALSE,"tasman","tdc","rural","upland",-41.79984114,172.32251901
"onekaka at shambala br","RW Onekaka @ Shambala Br","tdc-00046",FALSE,"tasman","tdc","rural","lowland",-40.7584504,172.70563171
"reservoir creek at 20m d-s salisbury rd","RW Reservoir Ck @ 20m d-s Salisbury Rd","tdc-00019",FALSE,"tasman","tdc","urban","lowland",-41.3342452,173.20093156
"riwaka at hickmotts","RW Riwaka @ Hickmotts","tdc-00010",FALSE,"tasman","tdc","rural","lowland",-41.06504653,172.98449157
"sherry at blue rock","RW Sherry @ Blue Rock","tdc-00035",FALSE,"tasman","tdc","rural","upland",-41.38086745,172.73593439
"takaka at kotinga","RW Takaka @ Kotinga","tdc-00014",FALSE,"tasman","tdc","rural","lowland",-40.86370741,172.80376047
"wangapeka at 5km u-s dart","RW Wangapeka @ 5km u-s Dart","tdc-00036",FALSE,"tasman","tdc","rural","upland",-41.44334463,172.5964473
"motupiko at 250m u-s motueka rv","RW Motupiko @ 250m u-s Motueka Rv","lawa-102296",FALSE,"tasman","tdc","rural","lowland",-41.45087506,172.83233928
"powell at 40m u-s motupipi rv","RW Powell @ 40m u-s Motupipi Rv","tdc-00040",FALSE,"tasman","tdc","rural","lowland",-40.85631073,172.8318066
"tasman valley at u-s jesters house","RW Tasman @ u-s Jesters Hse","tdc-00028",FALSE,"tasman","tdc","rural","lowland",-41.19648733,173.05774509
"waimea at sh60 appleby","RW Waimea @ SH60 Appleby","tdc-00015",FALSE,"tasman","tdc","rural","lowland",-41.30970201,173.13000163
"borck at 400m d-s queen st","RW Borck @ 400m ds Queen St","lawa-102294",FALSE,"tasman","tdc","urban","lowland",-41.32547773,173.17517766
"moutere at riverside","RW Moutere @ Riverside","lawa-102297",FALSE,"tasman","tdc","rural","lowland",-41.16312712,172.99311034
"kaituna at track start","RW Kaituna @ Track start","tdc-00048",FALSE,"tasman","tdc","forest","upland",-40.71567356,172.57685119
"herekawe stream at centennial drive","HRK000085","trc-00060",FALSE,"taranaki","trc","rural","lowland",-39.0698903519265,174.020524795399
"huatoki stream at end of hadley road","HTK000350","trc-00061",FALSE,"taranaki","trc","rural","lowland",-39.1007707481375,174.079555469023
"huatoki stream at huatoki domain entrance","HTK000425","trc-00062",FALSE,"taranaki","trc","urban","lowland",-39.0835232182609,174.075731531014
"huatoki stream at molesworth street","HTK000745","trc-00063",FALSE,"taranaki","trc","urban","lowland",-39.0563396992739,174.072533630699
"kapoaiaia stream at wiremu road","KPA000250","trc-00064",FALSE,"taranaki","trc","rural","upland",-39.2776208408886,173.904419997079
"kapoaiaia stream at wataroa road bridge","KPA000700","trc-00065",FALSE,"taranaki","trc","rural","lowland",-39.2758538936748,173.843300454763
"waimoku stream at lucys gully.","WMK000100","trc-00102",FALSE,"taranaki","trc","forest","upland",-39.1492416134745,173.941137267296
"waimoku stream at oakura beach","WMK000298","trc-00103",FALSE,"taranaki","trc","urban","lowland",-39.1166692244406,173.945342189527
"waitara river approx 1200 m u/strm petralgas","WTR000850","trc-00104",FALSE,"taranaki","trc","rural","lowland",-39.0336883202074,174.252239724283
"waiwhakaiho river at s.h.3","WKH000500","trc-00011",FALSE,"taranaki","trc","rural","upland",-39.1416070338834,174.137432765365
"waiwhakaiho river at constance street","WKH000920","trc-00099",FALSE,"taranaki","trc","rural","lowland",-39.0483816264908,174.10739290851
"waiwhakaiho at rotomanu","WKH000950","trc-10015",FALSE,"taranaki","trc","rural","lowland",-39.0387027146873,174.116023049842
"waiokura stream at skeet road.","WKR000500","trc-00100",FALSE,"taranaki","trc","rural","lowland",-39.483902783136,174.148919145199
"waiokura stream at manaia golf course pumphouse.","WKR000700","trc-00101",FALSE,"taranaki","trc","forest","lowland",-39.5459538827154,174.136313822127
"waingongoro river at eltham rd bridge","WGG000500","trc-00009",FALSE,"taranaki","trc","rural","upland",-39.4290325603954,174.284754654696
"waingongoro river at stuart road.","WGG000665","trc-00096",FALSE,"taranaki","trc","rural","upland",-39.4541322238555,174.276010892636
"waingongoro river 150m upstream of sh45","WGG000895","trc-00097",FALSE,"taranaki","trc","forest","lowland",-39.5753975652682,174.211378685615
"waingongoro river at sh45","WGG000900","trc-00010",FALSE,"taranaki","trc","rural","lowland",-39.5762833937108,174.210241450866
"waingongoro river 250m u/s of mouth at ohawe beach","WGG000995","trc-10012",FALSE,"taranaki","trc","rural","lowland",-39.5849754705835,174.193950696372
"waiwhakaiho river at waiwhakaiho track, n.pk.","WKH000100","trc-00098",FALSE,"taranaki","trc","forest","upland",-39.2188108565172,174.113181844301
"waiau stream at inland north rd.","WAI000110","trc-00091",FALSE,"taranaki","trc","rural","lowland",-39.0213746126308,174.323675212605
"waiongana stream at s.h.3a bridge.","WGA000260","trc-00092",FALSE,"taranaki","trc","rural","lowland",-39.1180700304384,174.216058091938
"waiongana stream ~40m u/s sh3","WGA000450","trc-00093",FALSE,"taranaki","trc","forest","lowland",-39.0194202360801,174.202075897574
"waingongoro river 900m d/s national park boundary.","WGG000115","trc-00094",FALSE,"taranaki","trc","rural","upland",-39.3377783718651,174.170054776193
"waingongoro river at opunake road","WGG000150","trc-00095",FALSE,"taranaki","trc","forest","upland",-39.3602876524549,174.226805652252
"timaru stream at s.h. 45","TMR000375","trc-00087",FALSE,"taranaki","trc","forest","lowland",-39.1555901536629,173.920215899681
"tangahoe river 150m u/s of patete s. confluence.","TNH000090","trc-00088",FALSE,"taranaki","trc","forest","lowland",-39.5055860330689,174.457883960774
"tangahoe river at tangahoe valley rd. bridge","TNH000200","trc-00089",FALSE,"taranaki","trc","rural","lowland",-39.5372768556211,174.386239005756
"tangahoe river 90m d/s of railbridge.","TNH000515","trc-00090",FALSE,"taranaki","trc","rural","lowland",-39.6297187544024,174.348757541684
"stony river at mangatete road","STY000300","trc-00008",FALSE,"taranaki","trc","forest","upland",-39.2250290649146,173.896921086552
"stony river at s.h.45.","STY000400","trc-00085",FALSE,"taranaki","trc","rural","lowland",-39.192026352358,173.864217634829
"timaru stream at carrington rd.","TMR000150","trc-00086",FALSE,"taranaki","trc","forest","upland",-39.2084650265499,173.977820441037
"punehu stream at s.h. 45","PNH000900","trc-00007",FALSE,"taranaki","trc","rural","lowland",-39.4960109396189,173.906510937029
"patea river at barclay road bridge","PAT000200","trc-00004",FALSE,"taranaki","trc","forest","upland",-39.3239468868425,174.190532112583
"patea river at swansea road bridge.","PAT000315","trc-00084",FALSE,"taranaki","trc","urban","upland",-39.342771831106,174.297388693819
"patea river at skinner road bridge","PAT000360","trc-00005",FALSE,"taranaki","trc","rural","upland",-39.339535909765,174.345112058216
"punehu stream at wiremu rd.","PNH000200","trc-00006",FALSE,"taranaki","trc","forest","upland",-39.4119183245758,174.014342055553
"maketawa stream opp. derby rd.","MKW000200","trc-00081",FALSE,"taranaki","trc","rural","upland",-39.236556289261,174.184094493201
"maketawa stream at tarata rd.","MKW000300","trc-00002",FALSE,"taranaki","trc","rural","lowland",-39.1553326474269,174.259022657298
"mangaoraka stream at corbett rd. (recorder site).","MRK000420","trc-00003",FALSE,"taranaki","trc","rural","lowland",-39.0561874531992,174.185074587009
"mangawhero stream u/s eltham ox.pond d/chge.","MWH000380","trc-00082",FALSE,"taranaki","trc","rural","upland",-39.4413354071166,174.307047833027
"mangawhero stream 200m d/s of railbridge.","MWH000490","trc-00083",FALSE,"taranaki","trc","rural","upland",-39.4477959475865,174.287644547244
"mangaehu river at raupuha rd bridge","MGH000950","trc-00001",FALSE,"taranaki","trc","rural","lowland",-39.388696695389,174.46659514071
"manganui river u/s of railbridge","MGN000195","trc-00077",FALSE,"taranaki","trc","rural","upland",-39.2809859494515,174.262277983914
"manganui river at bristol road","MGN000427","trc-00078",FALSE,"taranaki","trc","rural","lowland",-39.1310984466112,174.286657942938
"mangati stream 200m d/s railbridge","MGT000488","trc-00079",FALSE,"taranaki","trc","rural","lowland",-39.0409476501083,174.15659202136
"mangati stream adjacent to te rima place footbridge","MGT000520","trc-00080",FALSE,"taranaki","trc","urban","lowland",-39.0314786502325,174.148234968316
"mangorei stream at sh 3 bridge u/s waiwakaiho r","MGE000970","trc-00076",FALSE,"taranaki","trc","forest","lowland",-39.100346371664,174.111293163093
"kurapete stream u/s inglewood oxp discharge","KRP000300","trc-00072",FALSE,"taranaki","trc","rural","upland",-39.1527162395502,174.21778839721
"kurapete stream 6 km d/s inglewood ox pond discharge","KRP000660","trc-00073",FALSE,"taranaki","trc","rural","lowland",-39.1350055435633,174.263924833751
"katikara stream at carrington road","KTK000150","trc-00074",FALSE,"taranaki","trc","forest","upland",-39.2245762258786,173.968115777429
"katikara stream 400 m u/s of mouth","KTK000248","trc-00075",FALSE,"taranaki","trc","rural","lowland",-39.140079362605,173.885717485043
"kapoaiaia stream lower reaches 900 m from coast","KPA000950","trc-00066",FALSE,"taranaki","trc","rural","lowland",-39.2747952123949,173.761567346605
"kaupokonui river at opunake road","KPK000250","trc-00067",FALSE,"taranaki","trc","rural","upland",-39.390842154234,174.139042103323
"kaupokonui river 250 m u/s kaponga oxidation pond discharge","KPK000500","trc-00068",FALSE,"taranaki","trc","forest","upland",-39.4340976252539,174.145799912837
"kaupokonui river u/s of railway bridge","KPK000660","trc-00069",FALSE,"taranaki","trc","rural","upland",-39.4759401770987,174.134906343435
"kaupokonui river at upper glenn road","KPK000880","trc-00070",FALSE,"taranaki","trc","rural","lowland",-39.5402858824212,174.082574587118
"kaupokonui river 200 m u/s kaupokonui beach footbridge","KPK000990","trc-00071",FALSE,"taranaki","trc","rural","lowland",-39.5625229631906,174.06010432959
"waitara at autawa road","WTR000540","lawa-100578",FALSE,"taranaki","trc","rural","lowland",-39.167829909107,174.397395530163
"whenuakura at nicholson road","WNR000450","trc-00050",FALSE,"taranaki","trc","rural","lowland",-39.7542575926025,174.549643012479
"seven mile ck @ u/s tillers mine ck","Seven Mile Ck @ u/s Tillers Mine Ck","wcrc-00011",FALSE,"west coast","wcrc","forest","upland",-42.38660338,171.28399442
"orangipuku rv @ mouth","Orangipuku Rv @ Mouth","wcrc-00037",FALSE,"west coast","wcrc","rural","lowland",-42.65262754,171.43501385
"sawyers ck @ bush fringe","Sawyers Ck @ Bush Fringe","wcrc-00008",FALSE,"west coast","wcrc","forest","lowland",-42.49104989,171.2149949
"hohonu rv @ mitchells-kumara rd br","Hohonu Rv @ Mitchells-Kumara Rd Br","wcrc-00036",FALSE,"west coast","wcrc","forest","upland",-42.64485315,171.35324867
"hohonu rv @ mouth","Hohonu Rv @ Mouth","wcrc-00040",FALSE,"west coast","wcrc","forest","lowland",-42.61157882,171.41325576
"deep ck @ arnold vly rd br","Deep Ck @ Arnold Vly Rd Br","wcrc-00001",FALSE,"west coast","wcrc","rural","lowland",-42.5525352,171.45514239
"mawheraiti river at atarau bridge","Mawheraiti Rv @ Atarau Br","lawa-102196",FALSE,"west coast","wcrc","rural","lowland",-42.27079969,171.67144481
"seven mile ck @ dunollie 400m u/s ox pd","Seven Mile Ck @ Dunollie 400m u/s Ox Pd","wcrc-00009",FALSE,"west coast","wcrc","forest","lowland",-42.38985385,171.25591537
"page stm @ chasm ck walkway","Page Stm @ Chasm Ck Walkway","wcrc-00029",FALSE,"west coast","wcrc","rural","lowland",-41.54556872,171.97948291
"seven mile ck @ 300m d/s raleigh ck","Seven Mile Ck @ 300m d/s Raleigh Ck","wcrc-00010",FALSE,"west coast","wcrc","forest","lowland",-42.38618464,171.25152223
"bradshaws ck @ bradshaw rd","Bradshaws Ck @ Bradshaw Rd","wcrc-00016",FALSE,"west coast","wcrc","rural","lowland",-41.76023604,171.54501704
"mawheraiti rv @ sh7 maimai","Mawheraiti Rv @ SH7 Maimai","wcrc-00006",FALSE,"west coast","wcrc","forest","lowland",-42.1988594,171.71895519
"ellis ck @ 50m d/s ferry rd br","Ellis Ck @ 50m d/s Ferry Rd Br","wcrc-00020",FALSE,"west coast","wcrc","rural","lowland",-42.98688033,170.703026
"okutua ck @ new rd br-okarito forest","Okutua Ck @ New Rd Br-Okarito Forest","wcrc-00024",FALSE,"west coast","wcrc","forest","lowland",-43.20416114,170.26646791
"poerua rv @ rail br","Poerua Rv @ Station Rd end","wcrc-00038",FALSE,"west coast","wcrc","forest","upland",-42.6494887,171.53400374
"ford ck @ blackball-taylorville rd","Ford Ck @ Blackball-Taylorville Rd","wcrc-00004",FALSE,"west coast","wcrc","forest","lowland",-42.37775303,171.41290187
"murray ck @ ford rd s","Murray Ck @ Ford Rd S","wcrc-00015",FALSE,"west coast","wcrc","rural","lowland",-42.85921478,171.02968164
"baker ck @ baker ck rd","Baker Ck @ Baker Ck Rd","wcrc-00027",FALSE,"west coast","wcrc","forest","lowland",-41.24401316,172.14600626
"baker ck @ oparara rd","Baker Ck @ Oparara Rd","wcrc-00028",FALSE,"west coast","wcrc","rural","lowland",-41.24605607,172.13011843
"crooked rv @ rotomanu-bell hill rd","Crooked Rv @ Rotomanu-Bell Hill Rd","wcrc-00033",FALSE,"west coast","wcrc","forest","lowland",-42.63002914,171.59664514
"duck ck @ kokatahi-kowhitirangi rd br","Duck Ck @ Kokatahi-Kowhitirangi Rd Br","wcrc-00013",FALSE,"west coast","wcrc","rural","lowland",-42.83256048,171.03231518
"harris ck @ mulvaney rd","Harris Ck @ Mulvaney Rd","wcrc-00014",FALSE,"west coast","wcrc","rural","lowland",-42.8525437,171.0115477
"nelson ck @ swimming hole reserve","Nelson Ck @ Swimming Hole Reserve","wcrc-00003",FALSE,"west coast","wcrc","forest","lowland",-42.40441564,171.52035452
"unnamed ck @ adamson rd whataroa","Unnamed Ck @ Adamson Rd Whataroa","wcrc-00025",FALSE,"west coast","wcrc","rural","lowland",-43.173443,170.37734367
"vickers ck @ whataroa n base","Vickers Ck @ Whataroa N Base","wcrc-00026",FALSE,"west coast","wcrc","rural","lowland",-43.18302616,170.38296238
"orowaiti rv @ excelsior rd","Orowaiti Rv @ Excelsior Rd","wcrc-00018",FALSE,"west coast","wcrc","rural","lowland",-41.77099829,171.62539531
"orowaiti rv @ keoghans rd","Orowaiti Rv @ Keoghans Rd","wcrc-00019",FALSE,"west coast","wcrc","forest","lowland",-41.76873193,171.66152429
"sawyers ck @ dixon pk","Sawyers Ck @ Dixon Pk","wcrc-00007",FALSE,"west coast","wcrc","forest","lowland",-42.45722201,171.20557022
"berry ck @ n brch wanganui flat rd","Berry Ck @ N Brch Wanganui Flat Rd","wcrc-00021",FALSE,"west coast","wcrc","rural","lowland",-43.0840546,170.56915426
"burkes ck @ sh69","Burkes Ck @ SH69","wcrc-00005",FALSE,"west coast","wcrc","rural","upland",-42.08800417,171.84740747
"molloy ck @ rail line","Molloy Ck @ Rail Line","wcrc-00002",FALSE,"west coast","wcrc","rural","lowland",-42.5560052,171.46070875
"la fontaine stm @ airstrip fishing access","La Fontaine Stm @ Airstrip Fishing Access","wcrc-00022",FALSE,"west coast","wcrc","rural","lowland",-43.06857049,170.51941215
"la fontaine stm @ herepo fishing access","La Fontaine Stm @ Herepo Fishing Access","wcrc-00023",FALSE,"west coast","wcrc","rural","upland",-43.11252981,170.55326617
"crooked rv @ te kinga","Crooked Rv @ Te Kinga","wcrc-00039",FALSE,"west coast","wcrc","forest","lowland",-42.60115919,171.49737356
"waitoa river at landsdowne rd br","44331","ew-00101",FALSE,"waikato","wrc","rural","lowland",-37.7653456084661,175.741164634185
"waitoki stm at rawhiti rd","44354","lawa-100320",FALSE,"waikato","wrc",NA,"Unstated",-37.4695041119694,175.683003133566
"waitomo stm at tumutumu rd","44388","lawa-100321",FALSE,"waikato","wrc",NA,"Unstated",-38.2608472898099,175.092570341332
"waitomo stm at waitomo valley rd","44395","lawa-100322",FALSE,"waikato","wrc",NA,"Unstated",-38.1882513846067,175.182251133453
"waiwawa river at u/s toranoho stm","44406","lawa-100323",FALSE,"waikato","wrc",NA,"Unstated",-36.9537367041484,175.654470403411
"waiwhata stm at 4.3 km from sh27 on ohinewai road","44412","lawa-100324",FALSE,"waikato","wrc",NA,"Unstated",-37.3974761919448,175.393614400794
"whakakai stm at whatawhata research station","44508","lawa-100325",FALSE,"waikato","wrc",NA,"Unstated",-37.7775845317888,175.070590619384
"whakarautawa stm at mangati rd","44557","lawa-100326",FALSE,"waikato","wrc",NA,"Unstated",-38.0505014197103,175.108525341799
"whangamata stm (kinloch) at whangamata stm mouth","44658","lawa-100327",FALSE,"waikato","wrc",NA,"Unstated",-38.6595205389214,175.913581299136
"wharekawa river at u/s adams farm br","44754","lawa-100328",FALSE,"waikato","wrc",NA,"Unstated",-37.1442676906498,175.837286711142
"whirinaki stm at corbett rd","44845","ew-00118",FALSE,"waikato","wrc","rural","upland",-38.3030801759577,176.265152969159
"mystery creek stm at bardoul farm 123 kaipaki rd","453228","lawa-100300",FALSE,"waikato","wrc",NA,"Unstated",-37.8950491670711,175.320857808092
"mangahoanga stm (moerangi) at moerangi rd","37656","lawa-100278",FALSE,"waikato","wrc",NA,"Unstated",-38.0294890685888,174.944289328358
"mangakara stm (pirongia) at bushline","37694","lawa-100279",FALSE,"waikato","wrc",NA,"Unstated",-37.9655315999646,175.151383495354
"mangakotukutuku stm (rukuhia) at peacockes rd","37768","ew-00020",FALSE,"waikato","wrc","rural","lowland",-37.8117970730327,175.300494505438
"mangakotukutuku stm (rukuhia) at pelorus street","37770","lawa-100280",FALSE,"waikato","wrc",NA,"Unstated",-37.8235581091519,175.294429728408
"mangakotukutuku stm (rukuhia) at waterford road","37776","lawa-100281",FALSE,"waikato","wrc",NA,"Unstated",-37.812567232762,175.300279881639
"mangaokahu stm at cogswell road (upper)","37872","lawa-100282",FALSE,"waikato","wrc",NA,"Unstated",-37.8004224335553,175.035316401232
"mangaotaki river at sh3 br","38025","ew-00028",FALSE,"waikato","wrc","forest","lowland",-38.5216039643136,174.906419395854
"mangapapa stm (matamata) at henry watson rd","38057","lawa-100283",FALSE,"waikato","wrc",NA,"Unstated",-37.8276863813609,175.690169111169
"mangapohue stm at waitomo/marakopa rd opp marae rd","38156","lawa-100284",FALSE,"waikato","wrc",NA,"Unstated",-38.2763560178215,174.930165975145
"mangatangi river at stubbs rd","38218","lawa-100285",FALSE,"waikato","wrc",NA,"Unstated",-37.1749445291055,175.190167306498
"mangatawai stm at off sh1 u/s bridge","38247","lawa-100286",FALSE,"waikato","wrc",NA,"Unstated",-39.1560555242188,175.764926457915
"mangatea stm trib at tate property","38282","lawa-100287",FALSE,"waikato","wrc",NA,"Unstated",-37.4774899723987,175.349239230573
"mangatoa stm at awakino/marakopa road","38319","lawa-100288",FALSE,"waikato","wrc",NA,"Unstated",-38.4327740321927,174.706517966584
"mangatu stm at end of mangatu road","38337","lawa-100289",FALSE,"waikato","wrc",NA,"Unstated",-36.6636658725388,175.537234146425
"mangatutu stm (waikeria) at lethbridge rd","38342","lawa-100290",FALSE,"waikato","wrc",NA,"Unstated",-38.1491052588444,175.419581197919
"mangauika stm at mangauika rd br","38364","lawa-100291",FALSE,"waikato","wrc",NA,"Unstated",-38.0081733050325,175.19621579767
"mangauika stm at u/s weir [a]","38370","lawa-100292",FALSE,"waikato","wrc",NA,"Unstated",-38.0296287620468,175.13510929768
"mangawara stm at mangawara rd","38385","lawa-100293",FALSE,"waikato","wrc",NA,"Unstated",-37.4457981488357,175.407304310536
"mangawhata stm at puhunga road","38418","lawa-100294",FALSE,"waikato","wrc",NA,"Unstated",-38.5518014776301,175.143757872373
"mangawhero stm trib (otorohanga) at mangawhero rd","38462","lawa-100295",FALSE,"waikato","wrc",NA,"Unstated",-38.2404478858059,175.265193236472
"mangawhio stm trib at taupaki rd","38468","lawa-100296",FALSE,"waikato","wrc",NA,"Unstated",-38.2626468299269,175.624548650207
"marokopa stm at te anga rd","38540","lawa-100297",FALSE,"waikato","wrc",NA,"Unstated",-38.2567154803974,174.889509794693
"matatoki stm at matatoki rd","38622","lawa-100298",FALSE,"waikato","wrc",NA,"Unstated",-37.2134731200154,175.601984249473
"mokaihaha stm at galaxy road upstream of road","40708","lawa-100299",FALSE,"waikato","wrc",NA,"Unstated",-38.1757870319348,176.022568722692
"mokau river at totoro rd recorder","40720","ew-00045",FALSE,"waikato","wrc","forest","lowland",-38.5708641167244,174.902704995384
"ohinemuri river at sh25 br","41011","ew-00050",FALSE,"waikato","wrc","rural","lowland",-37.3734378909694,175.866745259212
"omanawa stm trib at pirongia west road","41144","lawa-100301",FALSE,"waikato","wrc",NA,"Unstated",-38.0204400738274,175.059706369491
"otautora stm at inside maungatautari enclosure","41386","lawa-100302",FALSE,"waikato","wrc",NA,"Unstated",-38.0594577804616,175.581246435247
"parawai stm at ohautira rd","41556","lawa-100303",FALSE,"waikato","wrc",NA,"Unstated",-37.800029009408,174.976406409872
"piako river at kiwitahi","41630","ew-00057",FALSE,"waikato","wrc","rural","lowland",-37.7021524500451,175.60415968722
"piakonui stm trib at piakonui road doc estate","41673","lawa-100304",FALSE,"waikato","wrc",NA,"Unstated",-37.8106268389688,175.634090210622
"pohomihi stm at above water intake consented site mpdc","41715","lawa-100305",FALSE,"waikato","wrc",NA,"Unstated",-37.561200941171,175.774162863121
"pokaiwhenua stm at puketurua","41766","ew-00060",FALSE,"waikato","wrc","rural","lowland",-38.0579166582422,175.722546791127
"purangirangi stm at oamaru road","41919","lawa-100306",FALSE,"waikato","wrc",NA,"Unstated",-38.1369790277293,175.051763746799
"tapu river at tapu-coroglen rd","42385","ew-00066",FALSE,"waikato","wrc","forest","lowland",-36.9815869379655,175.505094549805
"tawarau river at speedies rd","42486","lawa-100307",FALSE,"waikato","wrc",NA,"Unstated",-38.2655740361686,174.846477594993
"tawatawa stm at niwa site 9 sh25","42487","lawa-100651",FALSE,"waikato","wrc",NA,"Unstated",-37.1236561952799,175.848670307482
"te rekereke stm at karioi at papanui","42598","lawa-100308",FALSE,"waikato","wrc",NA,"Unstated",-37.8688932431121,174.769980799636
"toenepi stm at tahuroa rd","42673","lawa-100309",FALSE,"waikato","wrc",NA,"Unstated",-37.7044684662726,175.550595114482
"tongariro river trib at off tree trunk gorge road","42725","lawa-100310",FALSE,"waikato","wrc",NA,"Unstated",-39.1669777899325,175.808451877147
"torehape stm at torehape west rd","42756","lawa-100311",FALSE,"waikato","wrc",NA,"Unstated",-37.3583172002468,175.385731261756
"wahitapu stm at niwa site 8 ohui rd","42984","lawa-100653",FALSE,"waikato","wrc",NA,"Unstated",-37.0769560870451,175.861552528096
"waikato river trib at unnamed trib at river rd just south kay","43614","lawa-100314",FALSE,"waikato","wrc",NA,"Unstated",-37.7206081291621,175.229828682683
"waikato river trib at unnamed trib at lake road","43615","lawa-100312",FALSE,"waikato","wrc",NA,"Unstated",-37.6913888781156,175.206555856986
"waikato river trib at unnamed trib at river rd sth patterson","43616","lawa-100313",FALSE,"waikato","wrc",NA,"Unstated",-37.7031906508541,175.219699772313
"waikato river trib at tuakau/port waikato rd 2.2 km east port","43618","lawa-100315",FALSE,"waikato","wrc",NA,"Unstated",-37.3784072102258,174.756465702199
"waikuku stm at te kauri lodge","43729","lawa-100316",FALSE,"waikato","wrc",NA,"Unstated",-38.0684586940056,174.986630125716
"waimakariri stm at off end of waimakariri rd","43744","lawa-100317",FALSE,"waikato","wrc",NA,"Unstated",-38.0106020695938,175.862862598732
"wainui stm (raglan) at wainui reserve bridge","43787","lawa-100318",FALSE,"waikato","wrc",NA,"Unstated",-37.815346091903,174.84036022048
"waiomou stm at waiomou rd","43807","lawa-100319",FALSE,"waikato","wrc",NA,"Unstated",-37.9399673154337,175.841482372112
"firewood creek trib at off walkway 2nd bridge on doc track","23978","lawa-100273",FALSE,"waikato","wrc",NA,"Unstated",-37.6836181729034,175.121281120795
"gumdigger gully at niwa report 14","24062","lawa-100652",FALSE,"waikato","wrc",NA,"Unstated",-37.0445773751247,175.846261119163
"huriwai stm at waikaretu rd","24254","lawa-100274",FALSE,"waikato","wrc",NA,"Unstated",-37.4256792778972,174.74059580676
"kaiwhitwhiti stm at tiverton downs farm","36681","lawa-100275",FALSE,"waikato","wrc",NA,"Unstated",-38.6125417639991,176.300813537907
"kauaeranga river at upstream from road end","36774","lawa-100276",FALSE,"waikato","wrc",NA,"Unstated",-37.0615166312879,175.670536406031
"kawaunui stm at sh5 br","36800","ew-00010",FALSE,"waikato","wrc","rural","upland",-38.382238370817,176.342556260567
"kiritihere stm at mangatoa rd","36875","lawa-100277",FALSE,"waikato","wrc",NA,"Unstated",-38.3427841463226,174.736739444971
"ahirau stm coromandel at port charles rd 2.5 km from colville rd","14328","lawa-100268",FALSE,"waikato","wrc",NA,"Unstated",-36.5863804980072,175.468351104224
"apakura stm at puriri valley rd","14371","lawa-100269",FALSE,"waikato","wrc",NA,"Unstated",-37.2173934707226,175.66915183619
"awakino river at gribbon road","14400","lawa-100270",FALSE,"waikato","wrc",NA,"Unstated",-38.5241241994371,174.799579557304
