"CouncilSiteID","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Lat","Long","accessDate","Catchment","Landcover","Altitude","AltitudeCl"
"44845","whirinaki stm at corbett rd","ew-00118",1.53303777467774e-317,"waikato","wrc","upland","Rural",-38.3030801759577,176.265152969159,"03-Jul-2020","waikato river","Rural",352,"Upland"
"45313","kumeu @ weza","arc-00003",2004945,"auckland","arc","lowland","Urban",-36.7761949059392,174.560030905611,"03-Jul-2020","kumeu river","Rural",37.75,"Lowland"
"45373","riverhead forest stream","arc-00031",2004547,"auckland","arc","lowland","Forest",-36.7368760528028,174.535816947487,"03-Jul-2020","kumeu river","Forest",104,"Lowland"
"45415","kaukapakapa","arc-00057",2003453,"auckland","arc","lowland","Rural",-36.6305980747211,174.518986395919,"03-Jul-2020","kaukapakapa","Rural",66,"Lowland"
"45415","kaukapakapa @ taylors rd","arc-00035",2003453,"auckland","arc","lowland","Rural",-36.6305980747211,174.518986395919,"03-Jul-2020","kaukapakapa river","Rural",66,"Lowland"
"45505","makarau @ rail bridge","arc-00033",2002945,"auckland","arc","lowland","Rural",-36.5566003309383,174.520676593504,"03-Jul-2020","makarau river","Rural",31,"Lowland"
"45703","hoteo river @ gubbs","nrwqn-00002",2001653,"auckland","arc","lowland","Rural",-36.3843999998662,174.509890000504,"03-Jul-2020","hoteo river","Rural",49.5,"Lowland"
"6604","matakana ltb","arc-00008",2001381,"auckland","arc","lowland","Rural",-36.3450174080717,174.711828900139,"03-Jul-2020","matakana river","Rural",39,"Lowland"
"6804","mahurangi river ws","arc-00006",2001738,"auckland","arc","lowland","Rural",-36.3995100000981,174.660039999807,"03-Jul-2020","mahurangi river","Rural",77,"Lowland"
"6811","mahurangi river fhq","arc-00005",2002015,"auckland","arc","upland","Forest",-36.4484700004014,174.648799999662,"03-Jul-2020","mahurangi river","Forest",144,"Lowland"
"7104","waiwera stream","arc-00026",2002902,"auckland","arc","lowland","Rural",-36.5509800002913,174.660499999938,"03-Jul-2020","waiwera stream","Rural",100,"Lowland"
"7171","nukumea upper","arc-00038",2003052,"auckland","arc","upland","Forest",-36.5711630781172,174.66982770771,"03-Jul-2020","nukumea","Forest",84.25,"Lowland"
"7206","west hoe","arc-00095",2003137,"auckland","arc","upland","Forest",-36.5786026116897,174.657581801958,"03-Jul-2020","orewa","Forest",84,"Lowland"
"7206","west hoe ltb","arc-00027",2003137,"auckland","arc","upland","Forest",-36.5786026116897,174.657581801958,"03-Jul-2020","west hoe stream","Forest",84,"Lowland"
"74401","onetangi @ waiheke rd","arc-00039",2005178,"auckland","arc","upland","Rural",-36.7916799996744,175.087370000038,"03-Jul-2020","onetangi stream","Forest",80,"Lowland"
"74701","cascades @ whakanewha","arc-00040",2005391,"auckland","arc","upland","Rural",-36.5785202997045,174.6576180003,"03-Jul-2020","waiheke cascade stream","Forest",138,"Lowland"
"7502","okura creek@awanohi road","arc-00133",2003966,"auckland","arc","lowland","Forest",-36.6696044220034,174.714807838948,"03-Jul-2020","okura creek","Forest",77,"Lowland"
"7506","vaughan lower","arc-00024",2004122,"auckland","arc","lowland","Rural",-36.6843809245859,174.739454858364,"03-Jul-2020","vaughans stream","Rural",33.5,"Lowland"
"7805","rangitopuni @ walkers","nrwqn-00001",2004588,"auckland","arc","lowland","Rural",-36.7370200003061,174.619389999615,"03-Jul-2020","rangitopuni river","Rural",19,"Lowland"
"7811","oteha","arc-00074",2004535,"auckland","arc","upland","Urban",-36.7319383405032,174.694780269022,"03-Jul-2020","oteha","Urban",27.5,"Lowland"
"7811","oteha stream","arc-00074",2004535,"auckland","arc","upland","Urban",-36.7319383405032,174.694780269022,"03-Jul-2020","lucas creek","Urban",27.5,"Lowland"
"7830","lucas creek","arc-00004",2004500,"auckland","arc","lowland","Urban",-36.7230799998745,174.696200000487,"03-Jul-2020","lucas creek","Urban",68.5,"Lowland"
"7904","opanuku stream","arc-00013",2005960,"auckland","arc","lowland","Rural",-36.894914600398,174.594663650363,"03-Jul-2020","opanuku stream","Forest",44,"Lowland"
"8019","avondale @ shadbolt","arc-00036",2006297,"auckland","arc","lowland","Urban",-36.9232796028548,174.69177897747,"03-Jul-2020","avondale","Urban",34,"Lowland"
"8110","oakley ltb","arc-00010",2005765,"auckland","arc","lowland","Urban",-36.8761606721293,174.704774371726,"03-Jul-2020","oakley creek","Urban",30,"Lowland"
"8205","otara ck kennel hill","arc-00016",2006642,"auckland","arc","lowland","Urban",-36.9557021247356,174.890620893947,"03-Jul-2020","otara creek","Rural",19,"Lowland"
"8214","otara ck east tamaki","arc-00015",2006681,"auckland","arc","lowland","Urban",-36.9622799997372,174.879980000169,"03-Jul-2020","otara creek","Urban",12,"Lowland"
"8215","pakuranga ck greenmt","arc-00019",2006372,"auckland","arc","lowland","Urban",-36.9333699999196,174.902940000534,"03-Jul-2020","pakuranga creek","Urban",30.6666666666667,"Lowland"
"8217","pakuranga ck botany","arc-00018",2006226,"auckland","arc","lowland","Urban",-36.9132399996139,174.916080000186,"03-Jul-2020","pakuranga creek","Urban",42,"Lowland"
"8219","otaki creek","arc-00014",2006774,"auckland","arc","lowland","Urban",-36.9665900004076,174.845649999983,"03-Jul-2020","otaki creek","Urban",9,"Lowland"
"8249","omaru @ maybury st","arc-00034",2005837,"auckland","arc","lowland","Urban",-36.8805199996514,174.862999999614,"03-Jul-2020","omaru creek","Urban",15,"Lowland"
"8516","wairoa","arc-00090",2007481,"auckland","arc","lowland","Forest",-37.0133496793293,175.053186127794,"03-Jul-2020","wairoa","Rural",27.5,"Lowland"
"8516","wairoa river","arc-00090",2007481,"auckland","arc","lowland","Forest",-37.0133496793293,175.053186127794,"03-Jul-2020","wairoa river","Rural",27.5,"Lowland"
"8569","wairoa @ caitchen rd trib","arc-00030",2008323,"auckland","arc","upland","Forest",-37.0924583719574,175.101432631445,"03-Jul-2020","wairoa river","Forest",221,"Upland"
"AK1","Hoteo at Gubbs (NRWQN) (AK1)","nrwqn-00002",2001655,"auckland","niwa","lowland","Rural",-36.3852729797363,174.516967773438,"2019-07-11",NA,"Rural",39,"Lowland"
"AK2","Rangitopuni at Walkers (NRWQN) (AK2)","arc-00082",2004645,"auckland","niwa","Lowland","Rural",-36.7442817687988,174.617904663086,"2019-07-11",NA,"Rural",27,"Lowland"
"Akatarawa River at Hutt Confluence","akatarawa river at hutt confluence","gw-00025",9009342,"wellington","gwrc","lowland","Forest",-41.08952998,175.09766097,"03-Jul-2020","hutt river","Forest",97,"Lowland"
"Aparima River at Dunrobin","aparima river at dunrobin","es-00004",15034889,"southland","es","upland","Forest",-45.737409990996,168.1203806593,"03-Jul-2020","aparima river","Forest",311.5,"Upland"
"Aparima River at Thornbury","aparima river at thornbury","es-00072",15057386,"southland","es","lowland","Rural",-46.2859273277536,168.082923403251,"03-Jul-2020","aparima river","Rural",16,"Lowland"
"Arawhata Drain at Hokio Beach Road","arawhata drain at hokio beach road","hrc-00001",7046139,"horizons","hrc","lowland","Rural",-40.6219,175.24728,"03-Jul-2020","lake horowhenua","Rural",19.9300003052,"Lowland"
"Are Are Creek at Kaituna Tuamarina Track","are are creek at kaituna tuamarina track","mdc-00001",11017507,"marlborough","mdc","lowland","Rural",-41.46644209,173.82486088,"03-Jul-2020","unstated","Rural",60,"Lowland"
"Arnold Rv @ Blairs Rd No. 2 Br","arnold rv @ blairs rd no. 2 br","wcrc-00031",12020636,"west coast","wcrc","lowland","Forest",-42.48180414,171.37623219,"03-Jul-2020","grey river","Forest",41,"Lowland"
"Arnold Rv @ Kotuku Fishing Access","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest",-42.55666403,171.45947445,"03-Jul-2020","grey river","Forest",92,"Lowland"
"Aropaoanui River at Aropaoanui","39","hbrc-00024",8019520,"hawkes bay","hbrc","lowland","Rural",-39.270118425078,176.978862008366,"03-Jul-2020","waikari","Rural",55,"Lowland"
"AVON01","avon river at pages/seaview bridge","ccc-00012",45582,"canterbury","ecan","lowland","Urban",-43.5109612586597,172.721312654641,"03-Jul-2020","6668000","Urban",0,"Lowland"
"AVON02","avon river at bridge street","ccc-00013",46167,"canterbury","ecan","lowland","Urban",-43.5269609130163,172.723800118103,"03-Jul-2020","6668000","Urban",0,"Lowland"
"AVON03","avon river at dallington terrace/gayhurst road","ccc-00009",45769,"canterbury","ecan","lowland","Urban",-43.5232541352865,172.672709377272,"03-Jul-2020","6668000","Urban",0.424641758204,"Lowland"
"AVON04","avon river at manchester street","ccc-00007",46232,"canterbury","ecan","lowland","Urban",-43.5297168443237,172.639621835872,"03-Jul-2020","6668000","Urban",0,"Lowland"
"AVON05","wairarapa stream","ccc-00001",46010,"canterbury","ecan","lowland","Urban",-43.5222119317298,172.607012899531,"03-Jul-2020","6668800","Urban",7,"Lowland"
"AVON06","waimairi stream","ccc-00002",46105,"canterbury","ecan","lowland","Urban",-43.5233902165382,172.606782674794,"03-Jul-2020","6668000","Urban",7,"Lowland"
"AVON07","avon river at mona vale","ccc-00003",46105,"canterbury","ecan","lowland","Urban",-43.5245285539517,172.608036996872,"03-Jul-2020","6668000","Urban",7,"Lowland"
"AVON08","riccarton main drain","ccc-00005",46403,"canterbury","ecan","lowland","Urban",-43.53364735907,172.616452586676,"03-Jul-2020","6668000","Urban",5,"Lowland"
"AVON09","addington brook","ccc-00006",46643,"canterbury","ecan","lowland","Urban",-43.5355540897489,172.621488125689,"03-Jul-2020","6668000","Urban",5,"Lowland"
"AVON10","dudley creek","ccc-00008",45694,"canterbury","ecan","lowland","Urban",-43.5147495497519,172.660548678238,"03-Jul-2020","6668500","Urban",0,"Lowland"
"AVON11","horseshoe lake discharge","ccc-00010",45487,"canterbury","ecan","lowland","Urban",-43.5045155077624,172.682479186561,"03-Jul-2020","6668000","Urban",2,"Lowland"
"AVON12","avon river at carlton mill corner","ccc-00004",46032,"canterbury","ecan","lowland","Urban",-43.5226691608001,172.625402289893,"03-Jul-2020","6668000","Urban",5,"Lowland"
"AVON13","avon river at avondale road bridge","ccc-00011",45364,"canterbury","ecan","lowland","Urban",-43.502162275476,172.687560852363,"03-Jul-2020","6668000","Urban",2,"Lowland"
"Awanui Stream at Flume","48","hbrc-00090",8026385,"hawkes bay","hbrc","lowland","Rural",-39.6908403197993,176.798436491851,"03-Jul-2020","karamu","Rural",9.75,"Lowland"
"Awapuni Drain Site 6 U/S Of Rayonier at Fenceline","awapuni drain site 6","lawa-102234",5013321,"gisborne","gdc","lowland","Rural",-38.69545828,177.94182729,"03-Jul-2020","awapuni drain","Rural",3,"Lowland"
"Awatere River at Awapiri","awatere river at awapiri","mdc-00003",11028051,"marlborough","mdc","upland","Rural",-41.83477611,173.73081669,"03-Jul-2020","awatere river","Forest",459,"Upland"
"Awatere River at River Mouth","awatere river at river mouth","mdc-00002",11021862,"marlborough","mdc","lowland","Rural",-41.60808432,174.15146174,"03-Jul-2020","unstated","Forest",22,"Lowland"
"Awatere River at SH35 Bridge","awatere river at sh35 bridge","gdc-00002",5000717,"gisborne","gdc","lowland","Rural",-37.67457224,178.34813828,"03-Jul-2020","awatere river","Forest",62.5,"Lowland"
"Awhea River at Tora Rd","awhea river at tora rd","gw-00053",9017635,"wellington","gwrc","lowland","Rural",-41.4945283,175.515193,"03-Jul-2020","awhea river","Rural",131,"Lowland"
"AX1","Clutha at Luggate Br. (NRWQN) (AX1)","nrwqn-00032",14014867,"otago","niwa","upland","Rural",-44.7292785644531,169.280044555664,"2019-07-11",NA,"Forest",347,"Upland"
"AX2","Kawarau at Chard Rd (NRWQN) (AX2)","nrwqn-00030",14027411,"otago","niwa","Upland","Rural",-45.0063629150391,168.868743896484,"2019-07-11",NA,"Rural",405,"Upland"
"AX3","Shotover at Bowens Peak (NRWQN) (AX3)","nrwqn-00031",14026862,"otago","niwa","upland","Rural",-44.9899711608887,168.714981079102,"2019-07-11",NA,"Forest",375,"Upland"
"AX4","Clutha at Millers Flat (NRWQN) (AX4)","nrwqn-00027",14055262,"otago","niwa","lowland","Rural",-45.6647491455078,169.410064697266,"2019-07-11",NA,"Forest",60,"Lowland"
"Baker Ck @ Baker Ck Rd","baker ck @ baker ck rd","wcrc-00027",12003098,"west coast","wcrc","lowland","Forest",-41.24401316,172.14600626,"03-Jul-2020","baker creek","Forest",48,"Lowland"
"Baker Ck @ Oparara Rd","baker ck @ oparara rd","wcrc-00028",12003074,"west coast","wcrc","lowland","Rural",-41.24605607,172.13011843,"03-Jul-2020","baker creek","Rural",10,"Lowland"
"Berry Ck @ N Brch Wanganui Flat Rd","berry ck @ n brch wanganui flat rd","wcrc-00021",12039314,"west coast","wcrc","lowland","Rural",-43.0840546,170.56915426,"03-Jul-2020","wanganui river","Rural",32,"Lowland"
"Black Birch Stream at Awatere Intake","black birch stream at awatere intake","mdc-00004",11024343,"marlborough","mdc","upland","Forest",-41.70749614,173.88026864,"03-Jul-2020","unstated","Forest",423.75,"Upland"
"Blackwater Ck @ Farm 846","blackwater ck @ farm 846","wcrc-00030",12003748,"west coast","wcrc","lowland","Rural",-41.30719863,172.09717193,"03-Jul-2020","blackwater creek","Rural",17,"Lowland"
"Bog Burn d/s Hundred Line Road","bog burn d/s hundred line road","es-00048",15048787,"southland","es","lowland","Rural",-46.0623949587389,168.234734679969,"03-Jul-2020","oreti river","Rural",85,"Lowland"
"BQ708712","te rereatukahia at sh2","ebop-00027",4000415,"bay of plenty","boprc","lowland","Rural",-37.5770915770481,175.911188609567,"03-Jul-2020","te rereatukahia","Rural",21,"Lowland"
"BQ711622","te mania at sh2","ebop-00026",4000427,"bay of plenty","boprc","lowland","Rural",-37.5851497196765,175.911808371647,"03-Jul-2020","te mania","Rural",14,"Lowland"
"BQ723939","uretara at henry rd ford","ebop-00052",4000415,"bay of plenty","boprc","lowland","Rural",-37.5565881128289,175.912099144522,"03-Jul-2020","uretara","Rural",21,"Lowland"
"BQ739463","waitekohe at sh2","ebop-00040",4000461,"bay of plenty","boprc","lowland","Forest",-37.5993647067078,175.915601617197,"03-Jul-2020","waitekohe","Forest",212,"Upland"
"BQ966369","aongatete at sh2","ebop-00001",4000490,"bay of plenty","boprc","lowland","Rural",-37.6073828302249,175.941409491124,"03-Jul-2020","aongatete","Rural",16,"Lowland"
"BR809582","tuapiro at hikurangi rd","ebop-00028",4000162,"bay of plenty","boprc","lowland","Rural",-37.4984489368448,175.919507525151,"03-Jul-2020","tuapiro","Rural",16,"Lowland"
"Bradshaws Ck @ Bradshaw Rd","bradshaws ck @ bradshaw rd","wcrc-00016",12010385,"west coast","wcrc","lowland","Rural",-41.76023604,171.54501704,"03-Jul-2020","bradshaws creek","Rural",31,"Lowland"
"Branch River at Weir Intake","branch river at weir intake","mdc-00005",11024066,"marlborough","mdc","upland","Forest",-41.70014713,173.18326957,"03-Jul-2020","branch","Forest",383,"Upland"
"Brook at Burn Pl","brook at burn pl","ncc-00011",10011130,"nelson","ncc","lowland","Forest",-41.28921044,173.29170139,"03-Jul-2020","unstated","Forest",80,"Lowland"
"Brook at Manuka St","brook at manuka st","ncc-00010",10011130,"nelson","ncc","lowland","Urban",-41.27825433,173.28918088,"03-Jul-2020","unstated","Forest",80,"Lowland"
"Brook at Motor Camp","brook at motor camp","ncc-00012",10011130,"nelson","ncc","lowland","Forest",-41.31154835,173.29221908,"03-Jul-2020","unstated","Forest",80,"Lowland"
"BS961133","waiau at waiau rd ford","ebop-00030",4000069,"bay of plenty","boprc","lowland","Rural",-37.4484483244256,175.934796941143,"03-Jul-2020","waiau","Rural",18,"Lowland"
"Burkes Ck @ SH69","burkes ck @ sh69","wcrc-00005",12019493,"west coast","wcrc","upland","Rural",-42.08800417,171.84740747,"03-Jul-2020","lower buller","Rural",207,"Upland"
"Cardrona at Mt Barker","cardrona river at mt barker","orc-00103",14015751,"otago","orc","upland","Rural",-44.75005579,169.11690806,"03-Jul-2020","unstated","Forest",445,"Upland"
"Carran Creek at Waituna Lagoon Road","carran creek at waituna lagoon road","es-00057",15061958,"southland","es","lowland","Rural",-46.5427930869726,168.651157054852,"03-Jul-2020","waituna creek","Rural",5,"Lowland"
"Cascade Stream at Pourakino Valley Road","cascade stream at pourakino valley road","es-00006",15056487,"southland","es","lowland","Forest",-46.249498924569,167.935858078261,"03-Jul-2020","aparima river","Forest",34,"Lowland"
"Catlins at Houipapa","catlins river at houipapa","orc-00105",14072850,"otago","orc","lowland","Rural",-46.46115241,169.55050121,"03-Jul-2020","unstated","Rural",23,"Lowland"
"CH1","Hurunui at Mandamus (NRWQN) (CH1)","ecan-00240",13020391,"canterbury","niwa","Upland","Forest",-42.7904052734375,172.541549682617,"2019-07-11",NA,"Forest",340,"Upland"
"CH2","Hurunui at SH1 Br. (NRWQN) (CH2)","nrwqn-00059",13023994,"canterbury","niwa","Upland","Rural",-42.8984451293945,173.096618652344,"2019-07-11",NA,"Rural",215,"Upland"
"CH3","Waimakariri at Gorge (NRWQN) (CH3)","nrwqn-00055",13040481,"canterbury","niwa","upland","Rural",-43.3590126037598,172.051177978516,"2019-07-11",NA,"Forest",319,"Upland"
"CH4","Waimakariri above old HW Br. (NRWQN) (CH4)","ecan-10028",13042296,"canterbury","niwa","Lowland","Rural",-43.4172859191895,172.641754150391,"2019-07-11",NA,"Rural",6,"Lowland"
"Clive River U/S Whakatu Rail Bridge","1925","hbrc-00003",8025012,"hawkes bay","hbrc","lowland","Rural",-39.5990526056829,176.877875548744,"03-Jul-2020","karamu","Rural",10,"Lowland"
