"LawaSiteID","Measurement","nMeasures","nFirstYear","nLastYear","numMonths","numQuarters","numYears","proportionNeeded","Observations","KWstat","pvalue","nObs","S","VarS","D","tau","Z","p","MKProbability","AnalysisNote","prop.censored","prop.unique","no.censorlevels","Median","Sen_VarS","AnnualSenSlope","Intercept","Lci","Uci","AnalysisNoteSS","Sen_Probability","Probabilitymax","Probabilitymin","Percent.annual.change","standard","ConfCat","period","frequency","Source","TrendScore"
"GW-00077","Chloride",40,4,4,40,38,10,0.75,38,4.1572668351093,0.244975261804164,38,8,6295.33333333333,703,0.0113798008534851,0.0882243921229038,0.929698330794193,0.464849165397096,"ok",0,0.631578947368421,0,12.79945,6295.33333333333,0,12.79945,-0.0440489383574972,0.0563652659971873,"WARNING: Sen slope influenced by censored values",0.464849165397096,0.574974074626578,0.357368710432327,0,NA,"Indeterminate",10,"quarterly","Wellington",0
"GW-00077","Dissolved reactive phosphorus",40,4,4,40,38,10,0.75,38,0.219352287796399,0.974406322457245,38,-146,6321.33333333333,703,-0.207681365576102,-1.82374307685528,0.0681909231665871,0.965904538416706,"ok",0,0.894736842105263,0,1.08,6321.33333333333,-0.0369405815423515,1.25085018963338,-0.0638332952513013,-0.00471923656277834,"WARNING: Sen slope influenced by censored values",0.967763739826302,0.971231453559232,0.963958061509515,-3.42042421688439,NA,"Very likely improving",10,"quarterly","Wellington",2
"GW-00077","E.coli",NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,"Wellington",NA
"GW-00077","Electrical conductivity/salinity",40,4,4,40,38,10,0.75,38,0.234920634920624,0.971764253636761,38,272,6211.33333333333,703,0.386913229018492,3.43856210479071,0.000584812376874624,0.000292406188437312,"ok",0,0.447368421052632,0,273.608,6211.33333333333,0.741774979691308,270.177290718928,0.372578334592258,1.11015033016078,"WARNING: Sen slope influenced by censored values",0.000292406188437312,0.00343962573765463,1.49326823640953e-05,0.271108658990712,NA,"Very likely degrading",10,"quarterly","Wellington",-2
"GW-00077","Nitrate nitrogen",40,4,4,40,38,10,0.75,38,0.342006736623902,0.951943862611011,38,NA,NA,NA,NA,NA,NA,NA,"< 3 unique values",0.973684210526316,0.0526315789473684,1,0.05,NA,NA,NA,NA,NA,"< 3 unique values",NA,NA,NA,NA,NA,NA,10,"quarterly","Wellington",NA
"GW-00082","Ammoniacal nitrogen",39,4,4,39,37,10,0.75,37,2.38507340946167,0.496419251027079,37,NA,NA,NA,NA,NA,NA,NA,"< 5 Non-censored values",0.891891891891892,0.135135135135135,1,NA,NA,NA,NA,NA,NA,"< 5 Non-censored values",NA,NA,NA,NA,NA,NA,10,"quarterly","Wellington",NA
"GW-00082","Chloride",39,4,4,39,37,10,0.75,37,1.25402517216813,0.740078100518208,37,126,5832.66666666667,666,0.189189189189189,1.63672770673983,0.101687377039177,0.0508436885195885,"ok",0,0.72972972972973,0,148,5832.66666666667,0.657516284269881,145.041176720786,0,1.21250151006639,"WARNING: Sen slope influenced by censored values",0.0508436885195885,0.0677584338539759,0.0374758541338485,0.444267759641812,NA,"Very likely degrading",10,"quarterly","Wellington",-2
"GW-00082","Dissolved reactive phosphorus",39,4,4,39,37,10,0.75,37,0.32717405266538,0.954839320925158,37,-131,5195.33333333333,666,-0.196696696696697,-1.80358512040303,0.0712963704192906,0.964351814790355,"ok",0.405405405405405,0.162162162162162,1,0.004,5286.33333333333,0,0.004,-0.000386939276830497,0,"WARNING: Sen slope influenced by censored values",0.965276577233833,0.999979220095497,0.320024880947173,0,NA,"Very likely improving",10,"quarterly","Wellington",2
"GW-00082","E.coli",39,4,4,39,37,10,0.75,37,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,"< 3 unique values",1,0.027027027027027,1,NA,NA,NA,NA,NA,NA,"< 3 unique values",NA,NA,NA,NA,NA,NA,10,"quarterly","Wellington",NA
"GW-00082","Electrical conductivity/salinity",39,4,4,39,37,10,0.75,37,1.89406175771972,0.594682954364916,37,210,5830.66666666667,666,0.315315315315315,2.73707803291097,0.006198758736817,0.0030993793684085,"ok",0,0.675675675675676,0,774,5830.66666666667,2.48048253199585,762.837828606019,1.16786039100698,3.83871960160011,"WARNING: Sen slope influenced by censored values",0.0030993793684085,0.00513165820365815,0.00182266012782211,0.320475779327629,NA,"Very likely degrading",10,"quarterly","Wellington",-2
"GW-00082","Nitrate nitrogen",39,4,4,39,37,10,0.75,37,1.88062378404667,0.597549360265625,37,-29,5680.33333333333,666,-0.0435435435435435,-0.371510523733531,0.710257319125225,0.644871340437388,"ok",0,0.459459459459459,0,3.3,5680.33333333333,0,3.3,-0.0214402323128646,0.00883631676464571,"WARNING: Sen slope influenced by censored values",0.654702225687974,0.912029637665247,0.288672924254043,0,NA,"Indeterminate",10,"quarterly","Wellington",0
"GW-00086","Ammoniacal nitrogen",39,4,4,39,38,10,0.75,38,1.85135135135135,0.603824563721324,38,NA,NA,NA,NA,NA,NA,NA,"< 3 unique values",0.947368421052632,0.0789473684210526,1,NA,NA,NA,NA,NA,NA,"< 3 unique values",NA,NA,NA,NA,NA,NA,10,"quarterly","Wellington",NA
"GW-00086","Chloride",39,4,4,39,38,10,0.75,38,1.2828697201415,0.733204794679833,38,111,5883.66666666667,703,0.157894736842105,1.43406440089314,0.151553885628027,0.0757769428140133,"ok",0,0.315789473684211,0,31.73815,5883.66666666667,0,31.73815,0,0.137505126626727,"WARNING: Sen slope influenced by censored values",0.0757769428140133,0.647311269145298,0.000584782545517979,0,NA,"Very likely degrading",10,"quarterly","Wellington",-2
"GW-00086","Dissolved reactive phosphorus",39,4,4,39,38,10,0.75,38,2.90496898597628,0.406510348755252,38,-89,6263.66666666667,703,-0.126600284495021,-1.11190671555228,0.266178260989949,0.866910869505025,"ok",0,0.526315789473684,0,0.046,6263.66666666667,-0.000208364702233249,0.0469636867478288,-0.000501152905926021,8.66713838933216e-06,"WARNING: Sen slope influenced by censored values",0.872267917513495,0.948444407466392,0.740342114249206,-0.452966743985324,NA,"Likely improving",10,"quarterly","Wellington",1
"GW-00086","E.coli",39,4,4,39,38,10,0.75,38,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,"< 3 unique values",1,0.0263157894736842,1,NA,NA,NA,NA,NA,NA,"< 3 unique values",NA,NA,NA,NA,NA,NA,10,"quarterly","Wellington",NA
"GW-00086","Electrical conductivity/salinity",39,4,4,39,38,10,0.75,38,4.93994881026735,0.176247570629068,38,9,6271,703,0.0128022759601707,0.101023308292543,0.919531957486419,0.459765978743209,"ok",0,0.526315789473684,0,322,6271,0,322,-0.346110252278159,0.505979656653555,"WARNING: Sen slope influenced by censored values",0.459765978743209,0.633430768266965,0.293564804110867,0,NA,"Indeterminate",10,"quarterly","Wellington",0
"GW-00086","Nitrate nitrogen",39,4,4,39,38,10,0.75,38,5.13297964778305,0.162314709945956,38,-316,6276,703,-0.44950213371266,-3.97620792282128,7.00229077389787e-05,0.99996498854613,"ok",0,0.552631578947368,0,9.4,6276,-0.0901996731664081,9.81717348839464,-0.128625482198496,-0.0595466356218187,"WARNING: Sen slope influenced by censored values",0.999968522740886,0.999994720214354,0.999839367997889,-0.959570991132001,NA,"Very likely improving",10,"quarterly","Wellington",2
"GW-00107","Ammoniacal nitrogen",40,4,4,40,37,10,0.75,37,7.53385447628106,0.0566949366620383,37,77,5824.33333333333,666,0.115615615615616,0.99584209706507,0.319326872649972,0.159663436324986,"ok",0,0.756756756756757,0,0.114,5824.33333333333,0.000450246187653325,0.11197389215556,-0.000397966257645338,0.00118400416520052,"WARNING: Sen slope influenced by censored values",0.159663436324986,0.208281790077511,0.119142017435238,0.394952796187127,NA,"Likely degrading",10,"quarterly","Wellington",-1
"GW-00107","Chloride",40,4,4,40,37,10,0.75,37,0.682665704318539,0.877273377586737,37,-340,5746,666,-0.510510510510511,-4.47215541256235,7.7435116328426e-06,0.999996128244184,"ok",0,0.459459459459459,0,24,5746,-0.382281249899278,25.7202656245468,-0.503217720994034,-0.282367006422394,"WARNING: Sen slope influenced by censored values",0.999996578910741,0.999999899129592,0.999927462913303,-1.59283854124699,NA,"Very likely improving",10,"quarterly","Wellington",2
"GW-00107","Dissolved reactive phosphorus",40,4,4,40,37,10,0.75,37,0.916514306066721,0.821440808496751,37,21,5833.66666666667,666,0.0315315315315315,0.261853986847586,0.793434015253622,0.396717007626811,"ok",0,0.756756756756757,0,0.149122,5833.66666666667,0.000137280929487182,0.148504235817308,-0.000756860917634743,0.00141352304333679,"WARNING: Sen slope influenced by censored values",0.396717007626811,0.447916530409059,0.347240626778134,0.0920594744485601,NA,"Indeterminate",10,"quarterly","Wellington",0
"GW-00107","E.coli",1,0,0,1,1,1,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=1/40 nQinLY=0/4 nY=1/10","Wellington",NA
"GW-00107","Electrical conductivity/salinity",40,4,4,40,37,10,0.75,37,1.72172565844356,0.632114535451216,37,-329,5807.66666666667,666,-0.493993993993994,-4.30400733465607,1.67736106340789e-05,0.999991613194683,"ok",0,0.648648648648649,0,182,5807.66666666667,-1.19233959851216,187.365528193305,-1.55703070775779,-0.865318061567659,"WARNING: Sen slope influenced by censored values",0.999992553035728,0.999998301088524,0.999970317896718,-0.655131647534156,NA,"Very likely improving",10,"quarterly","Wellington",2
"GW-00107","Nitrate nitrogen",40,4,4,40,37,10,0.75,37,0.311878402903798,0.957779210912171,37,-128,3219,666,-0.192192192192192,-2.23842853055986,0.0251931232326041,0.987403438383698,"ok",0.72972972972973,0.27027027027027,1,0.00075,3544,0,0.00075,0,0,"WARNING: Sen slope influenced by censored values",0.984879518043614,1,9.60756070032412e-05,0,NA,"Very likely improving",10,"quarterly","Wellington",2
"GW-00108","Ammoniacal nitrogen",38,4,3,38,36,10,0.75,36,0.117043811813864,0.989716448405352,36,-238,5382.33333333333,630,-0.377777777777778,-3.23045020226603,0.00123595432612479,0.999382022836938,"ok",0.0833333333333333,0.861111111111111,1,0.0295,5383.33333333333,-0.00354156263848024,0.0449943365433511,-0.00573803102564686,-0.00218063956282852,"WARNING: Sen slope influenced by censored values",0.999437828088314,0.999558787230524,0.999286817731496,-12.005297079594,NA,"Very likely improving",10,"quarterly","Wellington",2
"GW-00108","Chloride",38,4,3,38,36,10,0.75,36,0.0770841386419298,0.994437816378436,36,-238,5381.33333333333,630,-0.377777777777778,-3.23075034164966,0.00123465730965575,0.999382671345172,"ok",0,0.805555555555556,0,15.55,5381.33333333333,-0.363543096429212,17.1405010468778,-0.642295443465882,-0.194497519470093,"WARNING: Sen slope influenced by censored values",0.999439025758282,0.999600927184629,0.99921814086652,-2.33789772623287,NA,"Very likely improving",10,"quarterly","Wellington",2
"GW-00108","Dissolved reactive phosphorus",38,4,3,38,36,10,0.75,36,0.023679768852268,0.999037719057099,36,-214,5388,630,-0.33968253968254,-2.90178886536455,0.00371038519870765,0.998144807400646,"ok",0.0277777777777778,0.944444444444444,1,0.037,5388,-0.00456077232466967,0.0569533789204298,-0.00711701267787009,-0.00239094138591933,"WARNING: Sen slope influenced by censored values",0.998299923210733,0.998372967513088,0.998223905297667,-12.3264116882964,NA,"Very likely improving",10,"quarterly","Wellington",2
"GW-00108","E.coli",1,0,0,1,1,1,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=1/40 nQinLY=0/4 nY=1/10","Wellington",NA
"GW-00108","Electrical conductivity/salinity",38,4,3,38,36,10,0.75,36,0.653860470443402,0.883998928036759,36,-252,5381.33333333333,630,-0.4,-3.42159635339268,0.000622546619042996,0.999688726690478,"ok",0,0.805555555555556,0,128.5,5381.33333333333,-3.35718410591059,143.187680463359,-4.39839144105475,-1.79691913038105,"WARNING: Sen slope influenced by censored values",0.999718520824375,0.999803158842342,0.999600927184629,-2.61259463494988,NA,"Very likely improving",10,"quarterly","Wellington",2
"GW-00108","Nitrate nitrogen",38,4,3,38,36,10,0.75,36,2.22295566431964,0.527440986187807,36,48,5365.33333333333,630,0.0761904761904762,0.641651928088029,0.521099208417926,0.260549604208963,"ok",0.138888888888889,0.833333333333333,1,0.1067365,5371.33333333333,0.00203965496745248,0.0978130095173954,-0.00343652928422827,0.00773224858725211,"WARNING: Sen slope influenced by censored values",0.260666021298452,0.311641263531122,0.214360144280559,1.91092547296612,NA,"Likely degrading",10,"quarterly","Wellington",-1
"GW-00123","Ammoniacal nitrogen",39,4,3,39,38,10,0.75,38,3.22222222222226,0.358615385606619,38,NA,NA,NA,NA,NA,NA,NA,"< 3 unique values",0.973684210526316,0.0526315789473684,1,NA,NA,NA,NA,NA,NA,"< 3 unique values",NA,NA,NA,NA,NA,NA,10,"quarterly","Wellington",NA
"GW-00123","Chloride",39,4,3,39,38,10,0.75,38,17.452673386655,0.000570297921594788,38,-31,429,162,-0.191358024691358,-1.4484136487558,0.147501399902633,0.926249300048684,"ok",0,0.736842105263158,0,8.2,429,-0.0859675004086833,8.59759968939016,-0.151120480711857,0,"ok",0.938823791352072,0.958903083536231,0.911788785508771,-1.04838415132541,NA,"Very likely improving",10,"quarterly","Wellington",2
"GW-00123","Dissolved reactive phosphorus",39,4,3,39,38,10,0.75,38,20.5242852072165,0.000132152712125595,38,34,417.333333333333,162,0.209876543209877,1.61537144958297,0.106230279179408,0.0531151395897038,"ok",0,0.526315789473684,0,0.018,417.333333333333,0.00018650226896662,0.0171374270060294,0,0.000420617502524752,"ok",0.0531151395897038,0.163786778168472,0.0121696729939663,1.03612371648122,NA,"Very likely degrading",10,"quarterly","Wellington",-2
"GW-00123","E.coli",39,4,3,39,38,10,0.75,38,1.25110141862716,0.740775947100305,38,-4,3078.66666666667,703,-0.00568990042674253,-0.0540679520484923,0.956881025444309,0.521559487277846,"ok",0.763157894736842,0.131578947368421,1,0.25,3456.66666666667,0,0.25,0,0,"WARNING: Sen slope influenced by censored values",0.533886605991041,0.999999999999756,8.40866089055219e-13,0,NA,"Indeterminate",10,"quarterly","Wellington",0
"GW-00123","Electrical conductivity/salinity",39,4,3,39,38,10,0.75,38,20.517748096246,0.000132566057789528,38,33,433,162,0.203703703703704,1.53782186026308,0.124092177075093,0.0620460885375467,"ok",0,0.868421052631579,0,89.1,433,1.28430118546798,83.1601070172106,-0.167151323741825,2.86922407322996,"ok",0.0620460885375467,0.0620460885375467,0.0620460885375467,1.4414154719057,NA,"Very likely degrading",10,"quarterly","Wellington",-2
"GW-00123","Nitrate nitrogen",39,4,3,39,38,10,0.75,38,19.961905891224,0.000172856109046051,38,26,434,162,0.160493827160494,1.2000384018433,0.230124426582146,0.115062213291073,"ok",0,0.921052631578947,0,1.355,434,0.0870043229363448,0.952605006419405,-0.00934504014161234,0.168014243153862,"ok",0.111889758972582,0.111889758972582,0.111889758972582,6.42098324253467,NA,"Likely degrading",10,"quarterly","Wellington",-1
"GW-00129","Ammoniacal nitrogen",40,4,4,40,38,10,0.75,38,2.05690690690686,0.560679860593575,38,NA,NA,NA,NA,NA,NA,NA,"< 3 unique values",0.947368421052632,0.0789473684210526,1,NA,NA,NA,NA,NA,NA,"< 3 unique values",NA,NA,NA,NA,NA,NA,10,"quarterly","Wellington",NA
"GW-00129","Chloride",40,4,4,40,38,10,0.75,38,3.99546015712684,0.261954768428565,38,-269,6148.33333333333,703,-0.382645803698435,-3.41787434000522,0.000631122381744073,0.999684438809128,"ok",0,0.421052631578947,0,34,6148.33333333333,-0.28759842519685,35.3301427165354,-0.410388171469694,-0.166478643938269,"WARNING: Sen slope influenced by censored values",0.99971275517882,0.999995186413156,0.993079808926248,-0.845877721167207,NA,"Very likely improving",10,"quarterly","Wellington",2
"GW-00129","Dissolved reactive phosphorus",40,4,4,40,38,10,0.75,38,1.58053298205252,0.663811846289696,38,186,6204,703,0.264580369843528,2.34874481205049,0.018836811724756,0.009418405862378,"ok",0,0.5,0,0.01005565,6204,0.000240395253006012,0.00894382195484719,0,0.000455173260219591,"WARNING: Sen slope influenced by censored values",0.009418405862378,0.0507344852210716,0.00110773403777137,2.39064857076382,NA,"Very likely degrading",10,"quarterly","Wellington",-2
"GW-00129","E.coli",40,4,4,40,38,10,0.75,38,3.22222222222226,0.358615385606619,38,NA,NA,NA,NA,NA,NA,NA,"< 3 unique values",0.973684210526316,0.0526315789473684,1,NA,NA,NA,NA,NA,NA,"< 3 unique values",NA,NA,NA,NA,NA,NA,10,"quarterly","Wellington",NA
"GW-00129","Electrical conductivity/salinity",40,4,4,40,38,10,0.75,38,17.3146168308733,0.000608872657938964,38,-51,423.666666666667,162,-0.314814814814815,-2.42916970594224,0.0151334468447567,0.992433276577622,"ok",0,0.526315789473684,0,271.5,423.666666666667,-0.996265765606179,276.107729165929,-1.29050314425575,-0.253493856059832,"ok",0.994237048706081,0.998221578070083,0.983728205245393,-0.366948716613694,NA,"Very likely improving",10,"quarterly","Wellington",2
"GW-00129","Nitrate nitrogen",40,4,4,40,38,10,0.75,38,2.03639741715401,0.564886755470531,38,-557,6309.66666666667,703,-0.792318634423898,-6.99957358157207,2.56742715227894e-12,0.999999999998716,"ok",0,0.736842105263158,0,5.9,6309.66666666667,-0.375422493917275,7.6363290343674,-0.440536009270624,-0.30909841381871,"WARNING: Sen slope influenced by censored values",0.999999999998928,0.999999999999672,0.999999999996583,-6.36309311724195,NA,"Very likely improving",10,"quarterly","Wellington",2
"GW-00151","Ammoniacal nitrogen",40,4,4,40,40,10,0.75,40,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,"< 3 unique values",1,0.025,1,NA,NA,NA,NA,NA,NA,"< 3 unique values",NA,NA,NA,NA,NA,NA,10,"quarterly","Wellington",NA
"GW-00151","Chloride",40,4,4,40,40,10,0.75,40,0.668372617147154,0.880616590109175,40,-129,7356.33333333333,780,-0.165384615384615,-1.4923794825732,0.135599690642435,0.932200154678782,"ok",0,0.825,0,15.87235,7356.33333333333,-0.203275227671821,16.8633167349001,-0.456974414424759,0.014093575997004,"WARNING: Sen slope influenced by censored values",0.935202122065144,0.946188727369397,0.922548428201426,-1.28068765917978,NA,"Very likely improving",10,"quarterly","Wellington",2
"GW-00151","Dissolved reactive phosphorus",40,4,4,40,40,10,0.75,40,6.59362951365106,0.0860422277018099,40,-163,7033.66666666667,780,-0.208974358974359,-1.93163080674717,0.053405090641166,0.973297454679417,"ok",0,0.4,0,0.018909,7033.66666666667,-0.000133938555937455,0.0195619504601951,-0.000307019127660238,0,"WARNING: Sen slope influenced by censored values",0.974736667147227,0.999579023461675,0.716452497017833,-0.708332307036092,NA,"Very likely improving",10,"quarterly","Wellington",2
"GW-00151","E.coli",40,4,4,40,40,10,0.75,40,3.57768595041326,0.310825404320453,40,85,3098,780,0.108974358974359,1.50917144506955,0.131254975429301,0.0656274877146505,"ok",0.8,0.2,1,0.25,3563,0,0.25,0,0,"WARNING: Sen slope influenced by censored values",0.0796765785330537,0.99999999999744,1.27934759896769e-22,0,NA,"Very likely degrading",10,"quarterly","Wellington",-2
"GW-00151","Electrical conductivity/salinity",40,4,4,40,40,10,0.75,40,1.57896367220503,0.664169016080819,40,-24,7360,780,-0.0307692307692308,-0.26809513236909,0.788626092540841,0.605686953729579,"ok",0,0.875,0,198.5,7360,-0.449294452086614,200.690310453922,-2.61788126981797,1.98228979412654,"WARNING: Sen slope influenced by censored values",0.614630256989936,0.636714058822005,0.59216829546153,-0.226344812134314,NA,"Indeterminate",10,"quarterly","Wellington",0
"GW-00151","Nitrate nitrogen",40,4,4,40,40,10,0.75,40,3.66384716485167,0.300125124306103,40,5,7359,780,0.00641025641025641,0.0466284082103964,0.962809390171891,0.481404695085945,"ok",0,0.85,0,9.963155,7359,0,9.963155,-0.211858989405456,0.254664139217844,"WARNING: Sen slope influenced by censored values",0.481404695085945,0.509300179221829,0.453600001696027,0,NA,"Indeterminate",10,"quarterly","Wellington",0
"GW-00166","Ammoniacal nitrogen",14,4,4,13,13,4,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=13/40  nY=4/10","Wellington",NA
"GW-00166","Chloride",14,4,4,13,13,4,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=13/40  nY=4/10","Wellington",NA
"GW-00166","Dissolved reactive phosphorus",14,4,4,13,13,4,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=13/40  nY=4/10","Wellington",NA
"GW-00166","E.coli",5,0,4,4,4,1,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=4/40  nY=1/10","Wellington",NA
"GW-00166","Electrical conductivity/salinity",16,4,4,15,15,5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=15/40  nY=5/10","Wellington",NA
"GW-00166","Nitrate nitrogen",14,4,4,13,13,4,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=13/40  nY=4/10","Wellington",NA
"GW-00170","Ammoniacal nitrogen",37,4,3,37,36,10,0.75,36,0.527039197570656,0.912912104098489,36,129,5378.33333333333,630,0.204761904761905,1.7453643946632,0.0809214593344761,0.0404607296672381,"ok",0.0277777777777778,0.833333333333333,1,0.1215,5378.33333333333,0.00335092871283129,0.106839686881363,0,0.0122659254275442,"WARNING: Sen slope influenced by censored values",0.0404607296672381,0.0508905919980241,0.0318374272106957,2.75796601879118,NA,"Very likely degrading",10,"quarterly","Wellington",-2
"GW-00170","Chloride",37,4,3,37,36,10,0.75,36,0.233125963244049,0.972072364303413,36,216,5285.33333333333,630,0.342857142857143,2.95734688622235,0.00310298815389664,0.00155149407694832,"ok",0,0.361111111111111,0,38,5285.33333333333,0.364371854301061,36.4058731374329,0.154978181192153,0.572824285679074,"WARNING: Sen slope influenced by censored values",0.00155149407694832,0.0148786439545223,9.15034790366456e-05,0.958873300792266,NA,"Very likely degrading",10,"quarterly","Wellington",-2
"GW-00170","Dissolved reactive phosphorus",37,4,3,37,36,10,0.75,36,0.310149407521891,0.958108485168581,36,-66,5384,630,-0.104761904761905,-0.885851308551166,0.375697657168418,0.812151171415791,"ok",0,0.833333333333333,0,0.07,5384,-0.000909391078892373,0.0739785859701541,-0.00530462186250197,0.00164825509590912,"WARNING: Sen slope influenced by censored values",0.81940719986219,0.836765431253149,0.800935050624543,-1.29913011270339,NA,"Likely improving",10,"quarterly","Wellington",1
"GW-00170","E.coli",2,2,0,2,2,1,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=2/40 nQinLY=0/4 nY=1/10","Wellington",NA
"GW-00170","Electrical conductivity/salinity",37,4,3,37,36,10,0.75,36,0.94645157135498,0.814205927877069,36,334,5384,630,0.53015873015873,4.53828439611597,5.67137406187208e-06,2.83568703093604e-06,"ok",0,0.833333333333333,0,276,5384,5.76958899449519,250.758048149084,4.06168522767073,7.27852329457941,"WARNING: Sen slope influenced by censored values",2.83568703093604e-06,3.90838433137083e-06,2.04823581280987e-06,2.09043079510695,NA,"Very likely degrading",10,"quarterly","Wellington",-2
"GW-00170","Nitrate nitrogen",37,4,3,37,36,10,0.75,36,4.68332957619478,0.196509126612816,36,-18,5383.33333333333,630,-0.0285714285714286,-0.23169853371637,0.816772170322646,0.591613914838677,"ok",0,0.861111111111111,0,0.024,5383.33333333333,-0.000344182099751792,0.0255057966864141,-0.00169256716376084,0.00123777526695729,"WARNING: Sen slope influenced by censored values",0.602165862243361,0.628205315756766,0.575662991388999,-1.43409208229913,NA,"Indeterminate",10,"quarterly","Wellington",0
"GW-00180","Ammoniacal nitrogen",40,4,4,40,40,10,0.75,40,1.49220265561729,0.684071119194471,40,185,7331,780,0.237179487179487,2.14899899929006,0.0316344792723717,0.0158172396361859,"ok",0.025,0.65,1,0.965,7331,0.00847939925786398,0.923662928617913,0.00179135168074632,0.0152653845217165,"WARNING: Sen slope influenced by censored values",0.0158172396361859,0.0308326451999245,0.00756393730835457,0.878694223612848,NA,"Very likely degrading",10,"quarterly","Wellington",-2
"GW-00180","Chloride",40,4,4,40,40,10,0.75,40,3.20188375615299,0.361533697412401,40,237,7287,780,0.303846153846154,2.76463383101074,0.00569867254015479,0.00284933627007739,"ok",0,0.5,0,97,7287,0.663263655277798,93.7665896805207,0.303816623901451,0.98955664231779,"WARNING: Sen slope influenced by censored values",0.00284933627007739,0.0130149790862125,0.000477424505385195,0.683776964203916,NA,"Very likely degrading",10,"quarterly","Wellington",-2
"GW-00180","Dissolved reactive phosphorus",40,4,4,40,40,10,0.75,40,3.16629468694448,0.366689599792849,40,81,6968.33333333333,780,0.103846153846154,0.95835304792037,0.33788476251585,0.168942381257925,"ok",0,0.4,0,3.9,6968.33333333333,0,3.9,0,0.0104220411817791,"WARNING: Sen slope influenced by censored values",0.168942381257925,0.709201329348622,0.00679808928299126,0,NA,"Likely degrading",10,"quarterly","Wellington",-1
"GW-00180","E.coli",NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,"Wellington",NA
"GW-00180","Electrical conductivity/salinity",40,4,4,40,40,10,0.75,40,3.46090523338046,0.32586809059426,40,197,7319.66666666667,780,0.252564102564103,2.29092261469526,0.0219678897684641,0.010983944884232,"ok",0,0.575,0,636.5,7319.66666666667,0.851729627293391,632.347818066945,0.21138175888859,1.49910101058111,"WARNING: Sen slope influenced by censored values",0.010983944884232,0.0261733701208642,0.00412608846138272,0.133814552599119,NA,"Very likely degrading",10,"quarterly","Wellington",-2
"GW-00180","Nitrate nitrogen",40,4,4,40,40,10,0.75,40,5.6991055698604,0.127203193666191,40,NA,NA,NA,NA,NA,NA,NA,"< 5 Non-censored values",0.925,0.1,1,0.005,NA,NA,NA,NA,NA,"< 5 Non-censored values",NA,NA,NA,NA,NA,NA,10,"quarterly","Wellington",NA
